rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
null,,rt_plussign_withcolor3,974564,,,,blue,,,null,object_07b.png,object_10b.png,,,,,,,,,,,,,,,,,,,,,,
1056.2000000476837,,rt_thecrossant_black3,975750,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,975851,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,979352,,,,black_plus_sign,,,null,object_09a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,979811,,,,green,,,null,object_09a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,980313,,,,green,,,null,object_09a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,,,
1211.2000000476837,,rt_thecrossant_black3,981856,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,981957,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,985459,,,,black_plus_sign,,,null,object_04c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,985867,,,,blue,,,null,object_04c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,986369,,,,blue,,,null,object_04c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,,
781.1000001430511,,rt_thecrossant_black3,987965,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,988066,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,991573,,,,black_plus_sign,,,null,object_14c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,992134,,,,green,,,null,object_14c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,992635,,,,green,,,null,object_14c.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
622.7000000476837,,rt_thecrossant_black3,994079,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,994180,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,997682,,,,black_plus_sign,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,998768,,,,green,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,999269,,,,green,,,null,object_15c.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,,
925.7000000476837,,rt_thecrossant_black3,1000199,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,1000300,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1003801,,,,black_plus_sign,,,null,object_07c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1004241,,,,green,,,null,object_07c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1004749,,,,green,,,null,object_07c.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,,
1246.5,,rt_thecrossant_black3,1006322,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,1006423,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1009932,,,,black_plus_sign,,,null,object_04a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1010993,,,,blue,,,null,object_04a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1011495,,,,blue,,,null,object_04a.png,object_01b.png,,,,,,,,,,,,,,,,,,,,,,
545.6000001430511,,rt_thecrossant_black3,1012449,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,1012551,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1016053,,,,black_plus_sign,,,null,object_07a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1017133,,,,blue,,,null,object_07a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1017644,,,,blue,,,null,object_07a.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,,
1419.2999999523163,,rt_thecrossant_black3,1018567,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black3,1018668,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1018771,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1613.4000000953674,,intro_0,1020385,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
2559.4000000953674,,directmemory_phase3,1022945,,,,object_13a.png,,,50,,,1,,object_03b.png,object_15b.png,object_02b.png,object_15b.png,,0.3114754098360656,,1,,,,,,,,,,,,
1550.5,,directmemory_phase3,1024497,,,,object_08b.png,,,50,,,1,,object_07a.png,object_07b.png,object_02b.png,object_07b.png,,0.3225806451612903,,1,,,,,,,,,,,,
2062.7000000476837,,directmemory_phase3,1026561,,,,object_11a.png,,,51,,,0,,object_06c.png,object_07b.png,object_04b.png,object_06c.png,,0.31746031746031744,,0,,,,,,,,,,,,
1502.7999999523163,,directmemory_phase3,1028065,,,,object_12a.png,,,49,,,0,,object_07b.png,object_03b.png,object_11b.png,object_11b.png,,0.3125,,0,,,,,,,,,,,,
2438.4000000953674,,directmemory_phase3,1030505,,,,object_03b.png,,,50,,,0,,object_02a.png,object_06b.png,object_13a.png,object_02a.png,,0.3076923076923077,,0,,,,,,,,,,,,
1446.7999999523163,,directmemory_phase3,1031953,,,,object_10b.png,,,49,,,1,,object_07b.png,object_09b.png,object_08a.png,object_07b.png,,0.3181818181818182,,1,,,,,,,,,,,,
2358.600000143051,,directmemory_phase3,1034313,,,,object_12c.png,,,49,,,0,,object_02a.png,object_08c.png,object_06c.png,object_06c.png,,0.31343283582089554,,0,,,,,,,,,,,,
1414.7000000476837,,directmemory_phase3,1035729,,,,object_15b.png,,,50,,,1,,object_02b.png,object_08a.png,object_14c.png,object_08a.png,,0.3235294117647059,,1,,,,,,,,,,,,
2062.7999999523163,,directmemory_phase3,1037793,,,,object_12b.png,,,49,,,1,,object_04c.png,object_15b.png,object_10b.png,object_04c.png,,0.3333333333333333,,1,,,,,,,,,,,,
1550.8000001907349,,directmemory_phase3,1039345,,,,object_02c.png,,,49,,,0,,object_02b.png,object_13a.png,object_09a.png,object_09a.png,,0.32857142857142857,,0,,,,,,,,,,,,
1926.6000001430511,,directmemory_phase3,1041273,,,,object_04b.png,,,50,,,1,,object_13c.png,object_06b.png,object_11b.png,object_06b.png,,0.3380281690140845,,1,,,,,,,,,,,,
1758.6000001430511,,directmemory_phase3,1043033,,,,object_06b.png,,,51,,,0,,object_14b.png,object_15a.png,object_09a.png,object_14b.png,,0.3333333333333333,,0,,,,,,,,,,,,
1942.8000001907349,,directmemory_phase3,1044977,,,,object_11b.png,,,50,,,0,,object_15a.png,object_02b.png,object_13b.png,object_13b.png,,0.3287671232876712,,0,,,,,,,,,,,,
1558.5,,directmemory_phase3,1046537,,,,object_14c.png,,,49,,,0,,object_04a.png,object_12b.png,object_05a.png,object_05a.png,,0.32432432432432434,,0,,,,,,,,,,,,
2166.5999999046326,,directmemory_phase3,1048705,,,,object_11c.png,,,50,,,0,,object_04c.png,object_09b.png,object_03a.png,object_04c.png,,0.32,,0,,,,,,,,,,,,
2094.800000190735,,directmemory_phase3,1050801,,,,object_01b.png,,,50,,,1,,object_08b.png,object_04a.png,object_07c.png,object_04a.png,,0.32894736842105265,,1,,,,,,,,,,,,
1734.3999998569489,,directmemory_phase3,1052537,,,,object_13c.png,,,50,,,1,,object_11a.png,object_01a.png,object_06c.png,object_01a.png,,0.33766233766233766,,1,,,,,,,,,,,,
1582.5999999046326,,directmemory_phase3,1054121,,,,object_15c.png,,,50,,,1,,object_06a.png,object_04a.png,object_06b.png,object_04a.png,,0.34615384615384615,,1,,,,,,,,,,,,
1814.7000000476837,,directmemory_phase3,1055937,,,,object_06a.png,,,51,,,0,,object_03c.png,object_02b.png,object_09a.png,object_02b.png,,0.34177215189873417,,0,,,,,,,,,,,,
1334.6000001430511,,directmemory_phase3,1057273,,,,object_03a.png,,,51,,,1,,object_04c.png,object_09c.png,object_09b.png,object_09b.png,,0.35,,1,,,,,,,,,,,,
2078.9000000953674,,directmemory_phase3,1059353,,,,object_05b.png,,,50,,,0,,object_05c.png,object_02a.png,object_09c.png,object_05c.png,,0.345679012345679,,0,,,,,,,,,,,,
2486.7000000476837,,directmemory_phase3,1061841,,,,object_07a.png,,,50,,,0,,object_15b.png,object_08b.png,object_05a.png,object_05a.png,,0.34146341463414637,,0,,,,,,,,,,,,
1278.7000000476837,,directmemory_phase3,1063121,,,,object_14a.png,,,50,,,0,,object_05c.png,object_04a.png,object_15a.png,object_05c.png,,0.3373493975903614,,0,,,,,,,,,,,,
1422.5999999046326,,directmemory_phase3,1064545,,,,object_09b.png,,,51,,,0,,object_08c.png,object_10c.png,object_06b.png,object_08c.png,,0.3333333333333333,,0,,,,,,,,,,,,
2014.6000001430511,,directmemory_phase3,1066561,,,,object_10c.png,,,50,,,0,,object_02a.png,object_01a.png,object_03c.png,object_02a.png,,0.32941176470588235,,0,,,,,,,,,,,,
1846.7999999523163,,directmemory_phase3,1068409,,,,object_01c.png,,,49,,,1,,object_07c.png,object_07b.png,object_08b.png,object_07c.png,,0.3372093023255814,,1,,,,,,,,,,,,
2494.7999999523163,,directmemory_phase3,1070905,,,,object_03c.png,,,51,,,0,,object_10b.png,object_09a.png,object_02a.png,object_09a.png,,0.3333333333333333,,0,,,,,,,,,,,,
2382.600000143051,,directmemory_phase3,1073289,,,,object_07c.png,,,49,,,1,,object_10a.png,object_12c.png,object_06c.png,object_10a.png,,0.3409090909090909,,1,,,,,,,,,,,,
1366.7000000476837,,directmemory_phase3,1074657,,,,object_09c.png,,,49,,,0,,object_06b.png,object_07a.png,object_02b.png,object_02b.png,,0.33707865168539325,,0,,,,,,,,,,,,
1774.5,,directmemory_phase3,1076433,,,,object_01a.png,,,49,,,1,,object_15a.png,object_14c.png,object_04c.png,object_15a.png,,0.34444444444444444,,1,,,,,,,,,,,,
null,,thebreak,1076534,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,,
1857.7999999523163,,intro_0,1078393,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1081894,,,,black_plus_sign,,,null,object_08b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1082761,,,,green,,,null,object_08b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1083262,,,,green,,,null,object_08b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,,
1614.7000000476837,,rt_thecrossant_black4,1084400,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1084502,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1088003,,,,black_plus_sign,,,null,object_03b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1089005,,,,blue,,,null,object_03b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1089508,,,,blue,,,null,object_03b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,,
1184.6999998092651,,rt_thecrossant_black4,1090509,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1090611,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1094113,,,,black_plus_sign,,,null,object_14a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1095132,,,,green,,,null,object_14a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1095638,,,,green,,,null,object_14a.png,object_05c.png,,,,,,,,,,,,,,,,,,,,,,
1295.4000000953674,,rt_thecrossant_black4,1096623,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1096725,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1100227,,,,black_plus_sign,,,null,object_06b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1100731,,,,blue,,,null,object_06b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1101233,,,,blue,,,null,object_06b.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,,
1244.2000000476837,,rt_thecrossant_black4,1102733,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1102834,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1106335,,,,black_plus_sign,,,null,object_15b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1106775,,,,blue,,,null,object_15b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1107277,,,,blue,,,null,object_15b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,,
813,,rt_thecrossant_black4,1108840,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1108941,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1112444,,,,black_plus_sign,,,null,object_03a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1113463,,,,green,,,null,object_03a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1113965,,,,green,,,null,object_03a.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
742,,rt_thecrossant_black4,1114949,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1115050,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1118551,,,,black_plus_sign,,,null,object_02b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1119088,,,,blue,,,null,object_02b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1119590,,,,blue,,,null,object_02b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,,
1360.4000000953674,,rt_thecrossant_black4,1121058,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1121160,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1124662,,,,black_plus_sign,,,null,object_05a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1125718,,,,green,,,null,object_05a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1126220,,,,green,,,null,object_05a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,,
686.5,,rt_thecrossant_black4,1127168,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1127270,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1130772,,,,black_plus_sign,,,null,object_06c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1131696,,,,green,,,null,object_06c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1132198,,,,green,,,null,object_06c.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,,
1411.2999999523163,,rt_thecrossant_black4,1133277,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1133378,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1136881,,,,black_plus_sign,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1137720,,,,blue,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1138221,,,,blue,,,null,object_06b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,,
1090.2999999523163,,rt_thecrossant_black4,1139398,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1139500,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1143002,,,,black_plus_sign,,,null,object_04a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1143913,,,,green,,,null,object_04a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1144415,,,,green,,,null,object_04a.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,,
1117.9000000953674,,rt_thecrossant_black4,1145510,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1145612,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1149113,,,,black_plus_sign,,,null,object_04c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1150005,,,,blue,,,null,object_04c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1150507,,,,blue,,,null,object_04c.png,object_12b.png,,,,,,,,,,,,,,,,,,,,,,
1421.3999998569489,,rt_thecrossant_black4,1151619,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1151720,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1155222,,,,black_plus_sign,,,null,object_01a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1155657,,,,blue,,,null,object_01a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1156158,,,,blue,,,null,object_01a.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,,
1071,,rt_thecrossant_black4,1157728,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1157831,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1161333,,,,black_plus_sign,,,null,object_06c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1161916,,,,blue,,,null,object_06c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1162423,,,,blue,,,null,object_06c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,,,
949,,rt_thecrossant_black4,1163844,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1163946,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1167448,,,,black_plus_sign,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1168226,,,,green,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1168729,,,,green,,,null,object_15b.png,object_08a.png,,,,,,,,,,,,,,,,,,,,,,
872.0999999046326,,rt_thecrossant_black4,1169954,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1170055,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1173557,,,,black_plus_sign,,,null,object_05c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1174058,,,,green,,,null,object_05c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1174560,,,,green,,,null,object_05c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,,
2092.899999856949,,rt_thecrossant_black4,1176062,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1176163,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1179665,,,,black_plus_sign,,,null,object_10a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1180125,,,,blue,,,null,object_10a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1180628,,,,blue,,,null,object_10a.png,object_07c.png,,,,,,,,,,,,,,,,,,,,,,
1092.5,,rt_thecrossant_black4,1182184,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1182286,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1185789,,,,black_plus_sign,,,null,object_02a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1186550,,,,green,,,null,object_02a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1187051,,,,green,,,null,object_02a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,,
803.7999999523163,,rt_thecrossant_black4,1188303,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1188405,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1191907,,,,black_plus_sign,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1192354,,,,green,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1192855,,,,green,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
1412.2000000476837,,rt_thecrossant_black4,1194411,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1194512,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1198014,,,,black_plus_sign,,,null,object_03c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1198670,,,,blue,,,null,object_03c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1199172,,,,blue,,,null,object_03c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,,
869.3999998569489,,rt_thecrossant_black4,1200519,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1200620,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1204123,,,,black_plus_sign,,,null,object_08c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1205077,,,,green,,,null,object_08c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1205578,,,,green,,,null,object_08c.png,object_09b.png,,,,,,,,,,,,,,,,,,,,,,
1368.5999999046326,,rt_thecrossant_black4,1206628,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1206730,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1210232,,,,black_plus_sign,,,null,object_02b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1210942,,,,green,,,null,object_02b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1211443,,,,green,,,null,object_02b.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,,
1241.8999998569489,,rt_thecrossant_black4,1212738,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1212840,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1216342,,,,black_plus_sign,,,null,object_15a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1216830,,,,green,,,null,object_15a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1217333,,,,green,,,null,object_15a.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,,
1170.5,,rt_thecrossant_black4,1218848,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1218949,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1222452,,,,black_plus_sign,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1223245,,,,green,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1223746,,,,green,,,null,object_12a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,,
888.8999998569489,,rt_thecrossant_black4,1224958,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1225061,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1228563,,,,black_plus_sign,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1229042,,,,green,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1229544,,,,green,,,null,object_11c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,,,
1874.0999999046326,,rt_thecrossant_black4,1231069,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1231171,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1234673,,,,black_plus_sign,,,null,object_05a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1235287,,,,green,,,null,object_05a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1235789,,,,green,,,null,object_05a.png,object_07a.png,,,,,,,,,,,,,,,,,,,,,,
749.2000000476837,,rt_thecrossant_black4,1237180,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,,,,
null,,color_black4,1237282,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1240783,,,,black_plus_sign,,,null,object_11b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1241419,,,,green,,,null,object_11b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1241920,,,,green,,,null,object_11b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,,
