rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,tooquick,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
null,,rt_plussign_withcolor6,1602329,,,,green,,,null,object_15b.png,object_13c.png,,,,,,,,,,,,,,,,,,,
949.8999999994412,,rt_thecrossant_black6,1603583,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black6,1603689,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,1607195,,,,black_plus_sign,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,1607839,,,,blue,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,1608342,,,,blue,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black6,1609704,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,
null,,color_black6,1609807,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1609910,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
9042.199999999255,,intro_0,1618954,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
8853.899999999441,,directmemory_phase6,1627812,,,,object_03c.png,,,49,,,0,,object_01b.png,object_09a.png,object_09c.png,object_09a.png,,0.7631578947368421,,0,,,,,,,,,
4968.200000000186,,directmemory_phase6,1632787,,,,object_09b.png,,,50,,,1,,object_08b.png,object_13a.png,object_14c.png,object_13a.png,,0.7662337662337663,,1,,,,,,,,,
4023.5,,directmemory_phase6,1636814,,,,object_03b.png,,,51,,,1,,object_02b.png,object_02c.png,object_01b.png,object_01b.png,,0.7692307692307693,,1,,,,,,,,,
5611.5999999996275,,directmemory_phase6,1642428,,,,object_01a.png,,,49,,,1,,object_09c.png,object_03b.png,object_01b.png,object_09c.png,,0.7721518987341772,,1,,,,,,,,,
5111.799999999814,,directmemory_phase6,1647544,,,,object_07b.png,,,49,,,1,,object_12b.png,object_09b.png,object_08a.png,object_12b.png,,0.775,,1,,,,,,,,,
4088.800000000745,,directmemory_phase6,1651640,,,,object_15c.png,,,49,,,1,,object_10b.png,object_13c.png,object_01a.png,object_10b.png,,0.7777777777777778,,1,,,,,,,,,
3052.600000000559,,directmemory_phase6,1654697,,,,object_04b.png,,,49,,,1,,object_03a.png,object_01b.png,object_02a.png,object_03a.png,,0.7804878048780488,,1,,,,,,,,,
3496.899999999441,,directmemory_phase6,1658201,,,,object_07c.png,,,50,,,0,,object_05b.png,object_13b.png,object_04a.png,object_05b.png,,0.7710843373493976,,0,,,,,,,,,
8253.700000000186,,directmemory_phase6,1666462,,,,object_15b.png,,,49,,,1,,object_13c.png,object_09c.png,object_03a.png,object_13c.png,,0.7738095238095238,,1,,,,,,,,,
3360.899999999441,,directmemory_phase6,1669827,,,,object_13b.png,,,49,,,1,,object_02a.png,object_06c.png,object_08a.png,object_02a.png,,0.7764705882352941,,1,,,,,,,,,
2192.2999999998137,,directmemory_phase6,1672025,,,,object_01c.png,,,51,,,1,,object_10b.png,object_15c.png,object_14a.png,object_14a.png,,0.7790697674418605,,1,,,,,,,,,
3764.2000000001863,,directmemory_phase6,1675793,,,,object_02b.png,,,50,,,0,,object_06c.png,object_09a.png,object_03a.png,object_06c.png,,0.7701149425287356,,0,,,,,,,,,
5660.199999999255,,directmemory_phase6,1681460,,,,object_08a.png,,,51,,,1,,object_09b.png,object_05b.png,object_02c.png,object_02c.png,,0.7727272727272727,,1,,,,,,,,,
3661,,directmemory_phase6,1685128,,,,object_14c.png,,,51,,,0,,object_04a.png,object_09b.png,object_03c.png,object_04a.png,,0.7640449438202247,,0,,,,,,,,,
4971,,directmemory_phase6,1690103,,,,object_08b.png,,,51,,,1,,object_08a.png,object_04a.png,object_10c.png,object_10c.png,,0.7666666666666667,,1,,,,,,,,,
null,,thebreak,1690208,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
22874.5,,intro_0,1713086,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1716590,,,,black_plus_sign,,,null,object_14c.png,object_04a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1717600,,,,blue,,,null,object_14c.png,object_04a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1718102,,,,blue,,,null,object_14c.png,object_04a.png,,,,,,,,,,,,,,,,,,,
1332.9000000003725,,rt_thecrossant_black7,1719100,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1719204,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1722710,,,,black_plus_sign,,,null,object_04b.png,object_03a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1723561,,,,blue,,,null,object_04b.png,object_03a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1724064,,,,blue,,,null,object_04b.png,object_03a.png,,,,,,,,,,,,,,,,,,,
1328.7999999998137,,rt_thecrossant_black7,1725221,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1725327,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1728833,,,,black_plus_sign,,,null,object_13c.png,object_15b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1729640,,,,blue,,,null,object_13c.png,object_15b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1730145,,,,blue,,,null,object_13c.png,object_15b.png,,,,,,,,,,,,,,,,,,,
1119.7999999998137,,rt_thecrossant_black7,1731348,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1731454,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1734963,,,,black_plus_sign,,,null,object_09b.png,object_13a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1735497,,,,blue,,,null,object_09b.png,object_13a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1736001,,,,blue,,,null,object_09b.png,object_13a.png,,,,,,,,,,,,,,,,,,,
1286.8999999994412,,rt_thecrossant_black7,1737497,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1737603,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1741112,,,,black_plus_sign,,,null,object_01a.png,object_09c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1741840,,,,blue,,,null,object_01a.png,object_09c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1742344,,,,blue,,,null,object_01a.png,object_09c.png,,,,,,,,,,,,,,,,,,,
641.7000000001863,,rt_thecrossant_black7,1743627,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1743730,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1747237,,,,black_plus_sign,,,null,object_01b.png,object_03b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1748112,,,,blue,,,null,object_01b.png,object_03b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1748615,,,,blue,,,null,object_01b.png,object_03b.png,,,,,,,,,,,,,,,,,,,
906.4000000003725,,rt_thecrossant_black7,1749751,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1749855,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1753362,,,,black_plus_sign,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1754428,,,,blue,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1754930,,,,blue,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
1222.5,,rt_thecrossant_black7,1755875,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1755981,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1759488,,,,black_plus_sign,,,null,object_02a.png,object_13b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1760240,,,,blue,,,null,object_02a.png,object_13b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1760744,,,,blue,,,null,object_02a.png,object_13b.png,,,,,,,,,,,,,,,,,,,
1221.5,,rt_thecrossant_black7,1762004,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1762109,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1765615,,,,black_plus_sign,,,null,object_15c.png,object_10b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1766387,,,,blue,,,null,object_15c.png,object_10b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1766891,,,,blue,,,null,object_15c.png,object_10b.png,,,,,,,,,,,,,,,,,,,
896,,rt_thecrossant_black7,1768127,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1768232,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1771741,,,,black_plus_sign,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1772420,,,,green,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1772923,,,,green,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,
1538.1000000005588,,rt_thecrossant_black7,1774255,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1774360,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1777871,,,,black_plus_sign,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1778392,,,,blue,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1778895,,,,blue,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,
872.6000000005588,,rt_thecrossant_black7,1780381,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1780486,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1783994,,,,black_plus_sign,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1784597,,,,green,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1785100,,,,green,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,
800.2000000001863,,rt_thecrossant_black7,1786507,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1786612,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1790117,,,,black_plus_sign,,,null,object_01c.png,object_14a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1791046,,,,blue,,,null,object_01c.png,object_14a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1791549,,,,blue,,,null,object_01c.png,object_14a.png,,,,,,,,,,,,,,,,,,,
739.1000000005588,,rt_thecrossant_black7,1792630,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1792736,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1796242,,,,black_plus_sign,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1797174,,,,green,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1797678,,,,green,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,
1269.7000000001863,,rt_thecrossant_black7,1798758,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1798864,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1802372,,,,black_plus_sign,,,null,object_05b.png,object_07c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1803236,,,,green,,,null,object_05b.png,object_07c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1803740,,,,green,,,null,object_05b.png,object_07c.png,,,,,,,,,,,,,,,,,,,
1318.1000000005588,,rt_thecrossant_black7,1804886,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black7,1804992,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1805100,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
16840.700000000186,,intro_0,1821945,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
4376.299999999814,,directmemory_phase7,1826326,,,,object_13a.png,,,49,,,1,,object_09b.png,object_13c.png,object_03a.png,object_09b.png,,0.7692307692307693,,1,,,,,,,,,
2933.899999999441,,directmemory_phase7,1829264,,,,object_08a.png,,,49,,,1,,object_02c.png,object_09c.png,object_03a.png,object_02c.png,,0.7717391304347826,,1,,,,,,,,,
3188.5,,directmemory_phase7,1832460,,,,object_01a.png,,,51,,,1,,object_04b.png,object_14c.png,object_09c.png,object_09c.png,,0.7741935483870968,,1,,,,,,,,,
3760.2000000001863,,directmemory_phase7,1836227,,,,object_08b.png,,,51,,,1,,object_15c.png,object_07c.png,object_10c.png,object_10c.png,,0.776595744680851,,1,,,,,,,,,
5264.799999999814,,directmemory_phase7,1841499,,,,object_01b.png,,,51,,,1,,object_13c.png,object_15b.png,object_03b.png,object_03b.png,,0.7789473684210526,,1,,,,,,,,,
3587.7999999998137,,directmemory_phase7,1845096,,,,object_07b.png,,,49,,,1,,object_12b.png,object_09b.png,object_14c.png,object_12b.png,,0.78125,,1,,,,,,,,,
4603.299999999814,,directmemory_phase7,1849706,,,,object_09a.png,,,50,,,1,,object_09c.png,object_03c.png,object_05b.png,object_03c.png,,0.7835051546391752,,1,,,,,,,,,
4833.299999999814,,directmemory_phase7,1854543,,,,object_13c.png,,,49,,,1,,object_15b.png,object_14c.png,object_06c.png,object_15b.png,,0.7857142857142857,,1,,,,,,,,,
11969.5,,directmemory_phase7,1866517,,,,object_04a.png,,,50,,,1,,object_02a.png,object_14c.png,object_13b.png,object_14c.png,,0.7878787878787878,,1,,,,,,,,,
10974.099999999627,,directmemory_phase7,1877496,,,,object_06c.png,,,49,,,1,,object_02b.png,object_13a.png,object_14a.png,object_02b.png,,0.79,,1,,,,,,,,,
4435.700000000186,,directmemory_phase7,1881941,,,,object_13b.png,,,51,,,1,,object_04b.png,object_14c.png,object_02a.png,object_02a.png,,0.7920792079207921,,1,,,,,,,,,
4009.5,,directmemory_phase7,1885956,,,,object_14a.png,,,49,,,0,,object_05b.png,object_03b.png,object_01c.png,object_01c.png,,0.7843137254901961,,0,,,,,,,,,
4516.5999999996275,,directmemory_phase7,1890481,,,,object_04b.png,,,51,,,1,,object_13b.png,object_14a.png,object_03a.png,object_03a.png,,0.7864077669902912,,1,,,,,,,,,
6502,,directmemory_phase7,1896989,,,,object_10b.png,,,50,,,0,,object_15c.png,object_13a.png,object_02a.png,object_15c.png,,0.7788461538461539,,0,,,,,,,,,
6244.0999999996275,,directmemory_phase7,1903242,,,,object_07c.png,,,51,,,0,,object_13c.png,object_05b.png,object_03a.png,object_05b.png,,0.7714285714285715,,0,,,,,,,,,
null,,thebreak,1903349,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
3160.7999999998137,,intro_0,1906514,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1910018,,,,black_plus_sign,,,null,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1911115,,,,green,,,null,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1911617,,,,green,,,null,object_13b.png,object_02a.png,,,,,,,,,,,,,,,,,,,
1661.5999999996275,,rt_thecrossant_black8,1912526,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1912629,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1916136,,,,black_plus_sign,,,null,object_04a.png,object_14c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1916780,,,,green,,,null,object_04a.png,object_14c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1917284,,,,green,,,null,object_04a.png,object_14c.png,,,,,,,,,,,,,,,,,,,
1418.4000000003725,,rt_thecrossant_black8,1918649,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1918766,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1922272,,,,black_plus_sign,,,null,object_03b.png,object_01b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1923268,,,,green,,,null,object_03b.png,object_01b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1923772,,,,green,,,null,object_03b.png,object_01b.png,,,,,,,,,,,,,,,,,,,
991.5,,rt_thecrossant_black8,1924788,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1924894,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1928400,,,,black_plus_sign,,,null,object_04b.png,object_03a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1929080,,,,blue,,,null,object_04b.png,object_03a.png,,,,,,,,,,,,,,,,,,,
471.30000000074506,,rt_plussign_withcolor8,1929582,,,,blue,,,49,object_04b.png,object_03a.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black8,1930909,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1931013,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1934521,,,,black_plus_sign,,,null,object_14a.png,object_01c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1935104,,,,blue,,,null,object_14a.png,object_01c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1935617,,,,blue,,,null,object_14a.png,object_01c.png,,,,,,,,,,,,,,,,,,,
1302.9000000003725,,rt_thecrossant_black8,1937045,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1937149,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1940658,,,,black_plus_sign,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1941691,,,,green,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1942195,,,,green,,,null,object_10c.png,object_08b.png,,,,,,,,,,,,,,,,,,,
826.3000000007451,,rt_thecrossant_black8,1943169,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1943273,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1946781,,,,black_plus_sign,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1947863,,,,blue,,,null,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,
435.70000000018626,,rt_plussign_withcolor8,1948366,,,,blue,,,49,object_09a.png,object_03c.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black8,1949294,,,,black_plus_sign,,,null,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1949400,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1952907,,,,black_plus_sign,,,null,object_13a.png,object_09b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1953743,,,,blue,,,null,object_13a.png,object_09b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1954246,,,,blue,,,null,object_13a.png,object_09b.png,,,,,,,,,,,,,,,,,,,
1253.6000000005588,,rt_thecrossant_black8,1955429,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1955533,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1959037,,,,black_plus_sign,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1959886,,,,blue,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1960390,,,,blue,,,null,object_06c.png,object_02b.png,,,,,,,,,,,,,,,,,,,
1244.2000000001863,,rt_thecrossant_black8,1961550,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1961653,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1965158,,,,black_plus_sign,,,null,object_10b.png,object_15c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1965848,,,,blue,,,null,object_10b.png,object_15c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1966360,,,,blue,,,null,object_10b.png,object_15c.png,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black8,1967680,,,,black_plus_sign,,,null,,,,,,,,,,1,,,,,,,,,,,
null,,color_black8,1967784,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1971291,,,,black_plus_sign,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1972064,,,,blue,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1972567,,,,blue,,,null,object_09c.png,object_01a.png,,,,,,,,,,,,,,,,,,,
988.4000000003725,,rt_thecrossant_black8,1973802,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1973909,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1977415,,,,black_plus_sign,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1978071,,,,blue,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1978590,,,,blue,,,null,object_02c.png,object_08a.png,,,,,,,,,,,,,,,,,,,
970.7999999998137,,rt_thecrossant_black8,1979940,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1980054,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1983559,,,,black_plus_sign,,,null,object_13c.png,object_15b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1984229,,,,blue,,,null,object_13c.png,object_15b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1984734,,,,blue,,,null,object_13c.png,object_15b.png,,,,,,,,,,,,,,,,,,,
839.6999999992549,,rt_thecrossant_black8,1986073,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1986178,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1989685,,,,black_plus_sign,,,null,object_07b.png,object_12b.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1990275,,,,green,,,null,object_07b.png,object_12b.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1990789,,,,green,,,null,object_07b.png,object_12b.png,,,,,,,,,,,,,,,,,,,
1122.0999999996275,,rt_thecrossant_black8,1992208,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1992311,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1995819,,,,black_plus_sign,,,null,object_05b.png,object_07c.png,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1996424,,,,green,,,null,object_05b.png,object_07c.png,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1996928,,,,green,,,null,object_05b.png,object_07c.png,,,,,,,,,,,,,,,,,,,
1091.5999999996275,,rt_thecrossant_black8,1998335,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,,,
null,,color_black8,1998440,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1998545,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,
1661.5,,intro_0,2000211,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,
5184.799999999814,,directmemory_phase8,2005400,,,,object_09c.png,,,49,,,1,,object_01a.png,object_15b.png,object_14a.png,object_01a.png,,0.7735849056603774,,1,,,,,,,,,
5818.600000000559,,directmemory_phase8,2011225,,,,object_04a.png,,,49,,,1,,object_14c.png,object_02b.png,object_06c.png,object_14c.png,,0.7757009345794392,,1,,,,,,,,,
2133.2000000001863,,directmemory_phase8,2013364,,,,object_06c.png,,,49,,,1,,object_02b.png,object_03a.png,object_03b.png,object_02b.png,,0.7777777777777778,,1,,,,,,,,,
5528.299999999814,,directmemory_phase8,2018901,,,,object_01b.png,,,51,,,1,,object_14a.png,object_05b.png,object_03b.png,object_03b.png,,0.7798165137614679,,1,,,,,,,,,
3765.5,,directmemory_phase8,2022674,,,,object_13a.png,,,51,,,1,,object_09a.png,object_01c.png,object_09b.png,object_09b.png,,0.7818181818181819,,1,,,,,,,,,
6229.0999999996275,,directmemory_phase8,2028908,,,,object_10b.png,,,49,,,1,,object_15c.png,object_03a.png,object_03b.png,object_15c.png,,0.7837837837837838,,1,,,,,,,,,
2457.4000000003725,,directmemory_phase8,2031372,,,,object_13c.png,,,50,,,1,,object_06c.png,object_15b.png,object_01b.png,object_15b.png,,0.7857142857142857,,1,,,,,,,,,
2808.5,,directmemory_phase8,2034185,,,,object_09a.png,,,49,,,1,,object_03c.png,object_01c.png,object_02c.png,object_03c.png,,0.7876106194690266,,1,,,,,,,,,
2653.600000000559,,directmemory_phase8,2036846,,,,object_14a.png,,,49,,,1,,object_01c.png,object_02b.png,object_03b.png,object_01c.png,,0.7894736842105263,,1,,,,,,,,,
1601.8999999994412,,directmemory_phase8,2038455,,,,object_10c.png,,,50,,,1,,object_05b.png,object_08b.png,object_13c.png,object_08b.png,,0.7913043478260869,,1,,,,,,,,,
2037.2000000001863,,directmemory_phase8,2040502,,,,object_12b.png,,,50,,,1,,object_09b.png,object_07b.png,object_15c.png,object_07b.png,,0.7931034482758621,,1,,,,,,,,,
1525.2000000001863,,directmemory_phase8,2042034,,,,object_04b.png,,,49,,,1,,object_03a.png,object_08a.png,object_09a.png,object_03a.png,,0.7948717948717948,,1,,,,,,,,,
