rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
3927,,directmemory_phase3,1195674,,,,object_04c.png,,,50,,,,1,object_15c.png,object_09c.png,object_05a.png,object_09c.png,,0.578125,,1,,,,,,,,,,,
4687.199999999255,,directmemory_phase3,1200362,,,,object_13c.png,,,50,,,,0,object_03b.png,object_03c.png,object_05b.png,object_03b.png,,0.5692307692307692,,0,,,,,,,,,,,
1702.800000000745,,directmemory_phase3,1202066,,,,object_10c.png,,,51,,,,1,object_11a.png,object_04a.png,object_09a.png,object_09a.png,,0.5757575757575758,,1,,,,,,,,,,,
4702.5,,directmemory_phase3,1206770,,,,object_15a.png,,,51,,,,1,object_11a.png,object_15b.png,object_09c.png,object_09c.png,,0.582089552238806,,1,,,,,,,,,,,
1696.1000000014901,,directmemory_phase3,1208467,,,,object_07c.png,,,51,,,,1,object_08b.png,object_01c.png,object_01a.png,object_01a.png,,0.5882352941176471,,1,,,,,,,,,,,
1813.5999999977648,,directmemory_phase3,1210282,,,,object_09a.png,,,51,,,,1,object_10a.png,object_09c.png,object_02c.png,object_02c.png,,0.5942028985507246,,1,,,,,,,,,,,
2342.5,,directmemory_phase3,1212626,,,,object_08b.png,,,49,,,,1,object_07a.png,object_01b.png,object_09c.png,object_07a.png,,0.6,,1,,,,,,,,,,,
4439,,directmemory_phase3,1217066,,,,object_09b.png,,,50,,,,0,object_10b.png,object_04a.png,object_03a.png,object_03a.png,,0.5915492957746479,,0,,,,,,,,,,,
3839.099999997765,,directmemory_phase3,1220907,,,,object_12c.png,,,50,,,,1,object_13c.png,object_10b.png,object_14b.png,object_10b.png,,0.5972222222222222,,1,,,,,,,,,,,
1798.800000000745,,directmemory_phase3,1222707,,,,object_12a.png,,,51,,,,1,object_03a.png,object_06a.png,object_12b.png,object_12b.png,,0.6027397260273972,,1,,,,,,,,,,,
1934.800000000745,,directmemory_phase3,1224643,,,,object_11b.png,,,49,,,,1,object_08a.png,object_09a.png,object_01c.png,object_08a.png,,0.6081081081081081,,1,,,,,,,,,,,
5150,,directmemory_phase3,1229795,,,,object_08c.png,,,50,,,,1,object_13c.png,object_03a.png,object_09a.png,object_03a.png,,0.6133333333333333,,1,,,,,,,,,,,
2295.5,,directmemory_phase3,1232091,,,,object_06c.png,,,49,,,,1,object_03c.png,object_09c.png,object_15c.png,object_03c.png,,0.618421052631579,,1,,,,,,,,,,,
3942.60000000149,,directmemory_phase3,1236035,,,,object_15c.png,,,49,,,,1,object_04b.png,object_03c.png,object_11b.png,object_04b.png,,0.6233766233766234,,1,,,,,,,,,,,
3542.199999999255,,directmemory_phase3,1239578,,,,object_07b.png,,,50,,,,1,object_12c.png,object_11a.png,object_08a.png,object_11a.png,,0.6282051282051282,,1,,,,,,,,,,,
2295.300000000745,,directmemory_phase3,1241875,,,,object_01b.png,,,49,,,,1,object_05a.png,object_08b.png,object_12c.png,object_05a.png,,0.6329113924050633,,1,,,,,,,,,,,
3655,,directmemory_phase3,1245531,,,,object_05c.png,,,49,,,,1,object_04b.png,object_10b.png,object_12c.png,object_04b.png,,0.6375,,1,,,,,,,,,,,
2271,,directmemory_phase3,1247803,,,,object_06b.png,,,49,,,,0,object_14a.png,object_05a.png,object_08b.png,object_05a.png,,0.6296296296296297,,0,,,,,,,,,,,
5351.099999997765,,directmemory_phase3,1253156,,,,object_15b.png,,,50,,,,1,object_01b.png,object_14b.png,object_03a.png,object_14b.png,,0.6341463414634146,,1,,,,,,,,,,,
2246,,directmemory_phase3,1255403,,,,object_04a.png,,,49,,,,0,object_09b.png,object_11a.png,object_03c.png,object_11a.png,,0.6265060240963856,,0,,,,,,,,,,,
2551.300000000745,,directmemory_phase3,1257956,,,,object_02a.png,,,49,,,,1,object_10b.png,object_14b.png,object_15c.png,object_10b.png,,0.6309523809523809,,1,,,,,,,,,,,
2085.599999997765,,directmemory_phase3,1260043,,,,object_08a.png,,,49,,,,1,object_10a.png,object_13a.png,object_03c.png,object_10a.png,,0.6352941176470588,,1,,,,,,,,,,,
2919.10000000149,,directmemory_phase3,1262964,,,,object_14a.png,,,50,,,,1,object_06b.png,object_11c.png,object_03b.png,object_11c.png,,0.6395348837209303,,1,,,,,,,,,,,
4815.29999999702,,directmemory_phase3,1267780,,,,object_06a.png,,,51,,,,0,object_06b.png,object_03b.png,object_05a.png,object_03b.png,,0.632183908045977,,0,,,,,,,,,,,
3496,,directmemory_phase3,1271278,,,,object_02b.png,,,50,,,,1,object_06b.png,object_08b.png,object_11a.png,object_08b.png,,0.6363636363636364,,1,,,,,,,,,,,
2861.5,,directmemory_phase3,1274140,,,,object_03c.png,,,50,,,,1,object_05a.png,object_13b.png,object_05c.png,object_13b.png,,0.6404494382022472,,1,,,,,,,,,,,
2935.300000000745,,directmemory_phase3,1277077,,,,object_05b.png,,,49,,,,0,object_03a.png,object_13b.png,object_11c.png,object_11c.png,,0.6333333333333333,,0,,,,,,,,,,,
null,,thebreak,1277182,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
2348.5,,intro_0,1279532,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1283033,,,,black_plus_sign,,,null,object_07a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1284040,,,,blue,,,null,object_07a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1284543,,,,blue,,,null,object_07a.png,object_08b.png,,,,,,,,,,,,,,,,,,,,,
1565.6000000014901,,rt_thecrossant_black4,1285540,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1285643,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1289145,,,,black_plus_sign,,,null,object_03b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1289694,,,,green,,,null,object_03b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1290196,,,,green,,,null,object_03b.png,object_06a.png,,,,,,,,,,,,,,,,,,,,,
1208.1000000014901,,rt_thecrossant_black4,1291651,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1291752,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1295255,,,,black_plus_sign,,,null,object_12b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1295850,,,,blue,,,null,object_12b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1296351,,,,blue,,,null,object_12b.png,object_12a.png,,,,,,,,,,,,,,,,,,,,,
798.3000000007451,,rt_thecrossant_black4,1297761,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1297863,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1301365,,,,black_plus_sign,,,null,object_11c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1301883,,,,green,,,null,object_11c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1302385,,,,green,,,null,object_11c.png,object_05b.png,,,,,,,,,,,,,,,,,,,,,
918.6999999992549,,rt_thecrossant_black4,1303873,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1303975,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1307479,,,,black_plus_sign,,,null,object_04b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1307932,,,,green,,,null,object_04b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1308434,,,,green,,,null,object_04b.png,object_15c.png,,,,,,,,,,,,,,,,,,,,,
800.6999999992549,,rt_thecrossant_black4,1309986,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1310089,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1313592,,,,black_plus_sign,,,null,object_08b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1314457,,,,green,,,null,object_08b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1314959,,,,green,,,null,object_08b.png,object_02b.png,,,,,,,,,,,,,,,,,,,,,
779.6999999992549,,rt_thecrossant_black4,1316098,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1316200,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1319702,,,,black_plus_sign,,,null,object_09a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1320477,,,,green,,,null,object_09a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1320979,,,,green,,,null,object_09a.png,object_10c.png,,,,,,,,,,,,,,,,,,,,,
1101.8999999985099,,rt_thecrossant_black4,1322210,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1322312,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1325815,,,,black_plus_sign,,,null,object_03a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1326845,,,,green,,,null,object_03a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1327346,,,,green,,,null,object_03a.png,object_08c.png,,,,,,,,,,,,,,,,,,,,,
1251,,rt_thecrossant_black4,1328322,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1328424,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1331927,,,,black_plus_sign,,,null,object_01c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1332831,,,,blue,,,null,object_01c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1333332,,,,blue,,,null,object_01c.png,object_14b.png,,,,,,,,,,,,,,,,,,,,,
1425.199999999255,,rt_thecrossant_black4,1334437,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1334540,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1338043,,,,black_plus_sign,,,null,object_10b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1338656,,,,green,,,null,object_10b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
454.1000000014901,,rt_plussign_withcolor4,1339158,,,,green,,,50,object_10b.png,object_02a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1340549,,,,black_plus_sign,,,null,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1340651,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1344154,,,,black_plus_sign,,,null,object_04c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1345060,,,,blue,,,null,object_04c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1345561,,,,blue,,,null,object_04c.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
963,,rt_thecrossant_black4,1346660,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1346762,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1350264,,,,black_plus_sign,,,null,object_01a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1350962,,,,blue,,,null,object_01a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1351464,,,,blue,,,null,object_01a.png,object_14c.png,,,,,,,,,,,,,,,,,,,,,
1017.9000000022352,,rt_thecrossant_black4,1352769,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1352872,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1356374,,,,black_plus_sign,,,null,object_14a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1357410,,,,blue,,,null,object_14a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1357912,,,,blue,,,null,object_14a.png,object_11c.png,,,,,,,,,,,,,,,,,,,,,
938.9000000022352,,rt_thecrossant_black4,1358880,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1358983,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1362485,,,,black_plus_sign,,,null,object_05c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1362937,,,,green,,,null,object_05c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1363439,,,,green,,,null,object_05c.png,object_04b.png,,,,,,,,,,,,,,,,,,,,,
1373.300000000745,,rt_thecrossant_black4,1365001,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1365103,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1368606,,,,black_plus_sign,,,null,object_10b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1369282,,,,green,,,null,object_10b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1369783,,,,green,,,null,object_10b.png,object_12c.png,,,,,,,,,,,,,,,,,,,,,
907.9000000022352,,rt_thecrossant_black4,1371112,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1371214,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1374717,,,,black_plus_sign,,,null,object_06c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1375371,,,,green,,,null,object_06c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1375873,,,,green,,,null,object_06c.png,object_03c.png,,,,,,,,,,,,,,,,,,,,,
955.5,,rt_thecrossant_black4,1377223,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1377325,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1380827,,,,black_plus_sign,,,null,object_06b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1381846,,,,green,,,null,object_06b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1382348,,,,green,,,null,object_06b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
890.6999999992549,,rt_thecrossant_black4,1383333,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1383435,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1386938,,,,black_plus_sign,,,null,object_14b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1387400,,,,green,,,null,object_14b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1387902,,,,green,,,null,object_14b.png,object_15b.png,,,,,,,,,,,,,,,,,,,,,
1140.4000000022352,,rt_thecrossant_black4,1389444,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1389546,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1393048,,,,black_plus_sign,,,null,object_09b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1393616,,,,green,,,null,object_09b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1394118,,,,green,,,null,object_09b.png,object_03a.png,,,,,,,,,,,,,,,,,,,,,
600.6999999992549,,rt_thecrossant_black4,1395554,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1395657,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1399170,,,,black_plus_sign,,,null,object_12b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1399698,,,,blue,,,null,object_12b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1400200,,,,blue,,,null,object_12b.png,object_13a.png,,,,,,,,,,,,,,,,,,,,,
817.1999999992549,,rt_thecrossant_black4,1401677,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1401781,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1405283,,,,black_plus_sign,,,null,object_11a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1405980,,,,blue,,,null,object_11a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1406482,,,,blue,,,null,object_11a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,,
783.6000000014901,,rt_thecrossant_black4,1407789,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1407891,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1411395,,,,black_plus_sign,,,null,object_15a.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1412345,,,,blue,,,null,object_15a.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1412847,,,,blue,,,null,object_15a.png,object_09c.png,,,,,,,,,,,,,,,,,,,,,
947.1999999992549,,rt_thecrossant_black4,1413901,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1414003,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1417506,,,,black_plus_sign,,,null,object_08a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1418347,,,,green,,,null,object_08a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1418849,,,,green,,,null,object_08a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,,
1240.3999999985099,,rt_thecrossant_black4,1420011,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1420113,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1423615,,,,black_plus_sign,,,null,object_01b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1424474,,,,green,,,null,object_01b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1424986,,,,green,,,null,object_01b.png,object_05a.png,,,,,,,,,,,,,,,,,,,,,
994.3000000007451,,rt_thecrossant_black4,1426132,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1426234,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1429736,,,,black_plus_sign,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1430753,,,,green,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1431255,,,,green,,,null,object_02c.png,object_09a.png,,,,,,,,,,,,,,,,,,,,,
1279,,rt_thecrossant_black4,1432243,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1432345,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1435848,,,,black_plus_sign,,,null,object_11a.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1436615,,,,blue,,,null,object_11a.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1437116,,,,blue,,,null,object_11a.png,object_07b.png,,,,,,,,,,,,,,,,,,,,,
1181.6000000014901,,rt_thecrossant_black4,1438353,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1438456,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1441958,,,,black_plus_sign,,,null,object_03c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1442624,,,,blue,,,null,object_03c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1443126,,,,blue,,,null,object_03c.png,object_13b.png,,,,,,,,,,,,,,,,,,,,,
1299.800000000745,,rt_thecrossant_black4,1444464,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1444566,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1448069,,,,black_plus_sign,,,null,object_08a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1448848,,,,blue,,,null,object_08a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1449350,,,,blue,,,null,object_08a.png,object_11b.png,,,,,,,,,,,,,,,,,,,,,
1030.6000000014901,,rt_thecrossant_black4,1450575,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1450676,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1454194,,,,black_plus_sign,,,null,object_03b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1454613,,,,green,,,null,object_03b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1455114,,,,green,,,null,object_03b.png,object_13c.png,,,,,,,,,,,,,,,,,,,,,
1740.699999999255,,rt_thecrossant_black4,1456700,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1456802,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1460306,,,,black_plus_sign,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1460805,,,,green,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1461306,,,,green,,,null,object_07c.png,object_01a.png,,,,,,,,,,,,,,,,,,,,,
730.8999999985099,,rt_thecrossant_black4,1462811,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,,
null,,color_black4,1462913,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1463017,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,,
1521.2999999970198,,intro_0,1464539,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,,
6663.20000000298,,directmemory_phase4,1471203,,,,object_10b.png,,,50,,,,1,object_11a.png,object_12c.png,object_01b.png,object_12c.png,,0.6373626373626373,,1,,,,,,,,,,,
2262.800000000745,,directmemory_phase4,1473467,,,,object_04a.png,,,50,,,,0,object_09c.png,object_09b.png,object_11a.png,object_11a.png,,0.6304347826086957,,0,,,,,,,,,,,
5518.300000000745,,directmemory_phase4,1478987,,,,object_05a.png,,,51,,,,0,object_04b.png,object_01b.png,object_05b.png,object_01b.png,,0.6236559139784946,,0,,,,,,,,,,,
5398.89999999851,,directmemory_phase4,1484387,,,,object_09c.png,,,50,,,,1,object_09a.png,object_15a.png,object_02c.png,object_15a.png,,0.6276595744680851,,1,,,,,,,,,,,
4798.800000000745,,directmemory_phase4,1489187,,,,object_08b.png,,,49,,,,0,object_12c.png,object_10b.png,object_07a.png,object_07a.png,,0.6210526315789474,,0,,,,,,,,,,,
4950.800000000745,,directmemory_phase4,1494139,,,,object_15c.png,,,50,,,,0,object_04b.png,object_05a.png,object_02a.png,object_04b.png,,0.6145833333333334,,0,,,,,,,,,,,
4974.89999999851,,directmemory_phase4,1499116,,,,object_15b.png,,,50,,,,0,object_03b.png,object_05c.png,object_14b.png,object_14b.png,,0.6082474226804123,,0,,,,,,,,,,,
4934.5,,directmemory_phase4,1504051,,,,object_04c.png,,,50,,,,1,object_15c.png,object_09c.png,object_11a.png,object_09c.png,,0.6122448979591837,,1,,,,,,,,,,,
5223.199999999255,,directmemory_phase4,1509276,,,,object_12b.png,,,49,,,,0,object_14b.png,object_13a.png,object_05c.png,object_13a.png,,0.6060606060606061,,0,,,,,,,,,,,
2006.5,,directmemory_phase4,1511284,,,,object_03c.png,,,49,,,,1,object_13b.png,object_01b.png,object_14b.png,object_13b.png,,0.61,,1,,,,,,,,,,,
7095.199999999255,,directmemory_phase4,1518380,,,,object_13c.png,,,51,,,,0,object_03b.png,object_08a.png,object_05c.png,object_03b.png,,0.6039603960396039,,0,,,,,,,,,,,
4462.79999999702,,directmemory_phase4,1522844,,,,object_03a.png,,,49,,,,0,object_15a.png,object_12b.png,object_08c.png,object_08c.png,,0.5980392156862745,,0,,,,,,,,,,,
1678.5999999977648,,directmemory_phase4,1524524,,,,object_10c.png,,,51,,,,1,object_03a.png,object_06a.png,object_09a.png,object_09a.png,,0.6019417475728155,,1,,,,,,,,,,,
1837.5999999977648,,directmemory_phase4,1526364,,,,object_11b.png,,,50,,,,1,object_06a.png,object_08a.png,object_09c.png,object_08a.png,,0.6057692307692307,,1,,,,,,,,,,,
6311.89999999851,,directmemory_phase4,1532677,,,,object_01a.png,,,51,,,,0,object_14c.png,object_10a.png,object_10b.png,object_14c.png,,0.6,,0,,,,,,,,,,,
1557.8999999985099,,directmemory_phase4,1534237,,,,object_07c.png,,,49,,,,1,object_01a.png,object_11c.png,object_12a.png,object_01a.png,,0.6037735849056604,,1,,,,,,,,,,,
2926.099999997765,,directmemory_phase4,1537165,,,,object_04b.png,,,51,,,,1,object_13c.png,object_09c.png,object_05c.png,object_05c.png,,0.6074766355140186,,1,,,,,,,,,,,
3222.39999999851,,directmemory_phase4,1540389,,,,object_06c.png,,,50,,,,1,object_04c.png,object_03c.png,object_11a.png,object_03c.png,,0.6111111111111112,,1,,,,,,,,,,,
4119.39999999851,,directmemory_phase4,1544510,,,,object_05b.png,,,49,,,,1,object_11c.png,object_11a.png,object_10a.png,object_11c.png,,0.6146788990825688,,1,,,,,,,,,,,
