rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
1040.2000000178814,,rt_thecrossant_black3,1214791,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9629629629629629,,,,,,,,,,
null,,color_black3,1214892,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1218395,,,,,,,,black_plus_sign,,,null,object_04a.png,object_09a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1219091,,,,,,,,green,,,null,object_04a.png,object_09a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1219593,,,,,,,,green,,,null,object_04a.png,object_09a.png,,,,,,,,,,,,,,,,,,
1130.5999999940395,,rt_thecrossant_black3,1220901,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9642857142857143,,,,,,,,,,
null,,color_black3,1221003,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)3,1224506,,,,,,,,black_plus_sign,,,null,object_08a.png,object_01c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)3,1225335,,,,,,,,blue,,,null,object_08a.png,object_01c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor3,1225837,,,,,,,,blue,,,null,object_08a.png,object_01c.png,,,,,,,,,,,,,,,,,,
986,,rt_thecrossant_black3,1227014,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9655172413793104,,,,,,,,,,
null,,color_black3,1227116,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1227219,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
1657.699999988079,,intro_0,1228878,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
2542.800000011921,,directmemory_phase3,1231422,,,,,,,,object_03c.png,,,50,,,,0,object_06c.png,object_04b.png,object_13c.png,object_13c.png,,0.5245901639344263,,0,,,,,,,,
2646.5,,directmemory_phase3,1234070,,,,,,,,object_11b.png,,,50,,,,0,object_14a.png,object_07c.png,object_05a.png,object_14a.png,,0.5161290322580645,,0,,,,,,,,
1613.9000000059605,,directmemory_phase3,1235686,,,,,,,,object_01c.png,,,50,,,,1,object_15b.png,object_08a.png,object_15c.png,object_08a.png,,0.5238095238095238,,1,,,,,,,,
1902.3999999761581,,directmemory_phase3,1237590,,,,,,,,object_12b.png,,,51,,,,1,object_14c.png,object_09b.png,object_15a.png,object_15a.png,,0.53125,,1,,,,,,,,
2517.9000000059605,,directmemory_phase3,1240110,,,,,,,,object_01b.png,,,49,,,,0,object_03c.png,object_05c.png,object_01c.png,object_01c.png,,0.5230769230769231,,0,,,,,,,,
1766.0999999940395,,directmemory_phase3,1241878,,,,,,,,object_06a.png,,,51,,,,1,object_15b.png,object_04b.png,object_13a.png,object_13a.png,,0.5303030303030303,,1,,,,,,,,
2686.399999976158,,directmemory_phase3,1244566,,,,,,,,object_05a.png,,,49,,,,0,object_15c.png,object_04b.png,object_09b.png,object_09b.png,,0.5223880597014925,,0,,,,,,,,
2037.9000000059605,,directmemory_phase3,1246606,,,,,,,,object_02a.png,,,51,,,,1,object_10b.png,object_04a.png,object_06a.png,object_06a.png,,0.5294117647058824,,1,,,,,,,,
2478.0999999940395,,directmemory_phase3,1249086,,,,,,,,object_07c.png,,,50,,,,0,object_13a.png,object_12a.png,object_14c.png,object_14c.png,,0.5217391304347826,,0,,,,,,,,
2374.300000011921,,directmemory_phase3,1251462,,,,,,,,object_09a.png,,,50,,,,1,object_10b.png,object_04a.png,object_03c.png,object_04a.png,,0.5285714285714286,,1,,,,,,,,
1726.2000000178814,,directmemory_phase3,1253190,,,,,,,,object_11c.png,,,50,,,,1,object_05a.png,object_07c.png,object_14a.png,object_07c.png,,0.5352112676056338,,1,,,,,,,,
2381.9000000059605,,directmemory_phase3,1255573,,,,,,,,object_05c.png,,,49,,,,1,object_15c.png,object_10c.png,object_02b.png,object_15c.png,,0.5416666666666666,,1,,,,,,,,
2990.600000023842,,directmemory_phase3,1258565,,,,,,,,object_02c.png,,,50,,,,1,object_08a.png,object_06c.png,object_09b.png,object_06c.png,,0.547945205479452,,1,,,,,,,,
2606.2000000178814,,directmemory_phase3,1261173,,,,,,,,object_13b.png,,,50,,,,1,object_14c.png,object_10c.png,object_13a.png,object_10c.png,,0.5540540540540541,,1,,,,,,,,
2374,,directmemory_phase3,1263549,,,,,,,,object_07b.png,,,50,,,,1,object_02c.png,object_05c.png,object_12c.png,object_05c.png,,0.56,,1,,,,,,,,
2270.5,,directmemory_phase3,1265822,,,,,,,,object_10b.png,,,49,,,,1,object_02b.png,object_13c.png,object_10c.png,object_02b.png,,0.5657894736842105,,1,,,,,,,,
2366.2000000178814,,directmemory_phase3,1268189,,,,,,,,object_08b.png,,,50,,,,1,object_07c.png,object_05a.png,object_01c.png,object_05a.png,,0.5714285714285714,,1,,,,,,,,
2630.2000000178814,,directmemory_phase3,1270821,,,,,,,,object_08c.png,,,51,,,,1,object_02c.png,object_05a.png,object_14b.png,object_14b.png,,0.5769230769230769,,1,,,,,,,,
1774.4000000059605,,directmemory_phase3,1272598,,,,,,,,object_03b.png,,,49,,,,0,object_03c.png,object_12b.png,object_10b.png,object_12b.png,,0.569620253164557,,0,,,,,,,,
2165.699999988079,,directmemory_phase3,1274765,,,,,,,,object_04c.png,,,51,,,,1,object_05c.png,object_02c.png,object_13b.png,object_13b.png,,0.575,,1,,,,,,,,
2726.4000000059605,,directmemory_phase3,1277493,,,,,,,,object_14b.png,,,49,,,,1,object_01a.png,object_04b.png,object_08a.png,object_01a.png,,0.5802469135802469,,1,,,,,,,,
3086,,directmemory_phase3,1280581,,,,,,,,object_14a.png,,,51,,,,0,object_04b.png,object_06b.png,object_12a.png,object_04b.png,,0.573170731707317,,0,,,,,,,,
3094,,directmemory_phase3,1283677,,,,,,,,object_04a.png,,,49,,,,1,object_06b.png,object_04b.png,object_14c.png,object_06b.png,,0.5783132530120482,,1,,,,,,,,
2157.9000000059605,,directmemory_phase3,1285837,,,,,,,,object_10a.png,,,50,,,,0,object_15b.png,object_13a.png,object_12a.png,object_15b.png,,0.5714285714285714,,0,,,,,,,,
2574.399999976158,,directmemory_phase3,1288413,,,,,,,,object_11a.png,,,51,,,,0,object_03c.png,object_04a.png,object_02c.png,object_03c.png,,0.5647058823529412,,0,,,,,,,,
2326.2999999821186,,directmemory_phase3,1290741,,,,,,,,object_09c.png,,,50,,,,0,object_07c.png,object_12c.png,object_10b.png,object_10b.png,,0.5581395348837209,,0,,,,,,,,
3326.2000000178814,,directmemory_phase3,1294069,,,,,,,,object_05b.png,,,50,,,,0,object_12b.png,object_14a.png,object_02c.png,object_02c.png,,0.5517241379310345,,0,,,,,,,,
3029.9000000059605,,directmemory_phase3,1297101,,,,,,,,object_12c.png,,,51,,,,1,object_15b.png,object_06c.png,object_12a.png,object_12a.png,,0.5568181818181818,,1,,,,,,,,
2398.0999999940395,,directmemory_phase3,1299501,,,,,,,,object_07a.png,,,51,,,,1,object_04a.png,object_10b.png,object_12c.png,object_12c.png,,0.5617977528089888,,1,,,,,,,,
1910.0999999940395,,directmemory_phase3,1301413,,,,,,,,object_03a.png,,,50,,,,1,object_10b.png,object_10a.png,object_14a.png,object_10a.png,,0.5666666666666667,,1,,,,,,,,
null,,thebreak,1301515,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
1776.4000000059605,,intro_0,1303293,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1306795,,,,,,,,black_plus_sign,,,null,object_13b.png,object_04c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1307404,,,,,,,,green,,,null,object_13b.png,object_04c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1307905,,,,,,,,green,,,null,object_13b.png,object_04c.png,,,,,,,,,,,,,,,,,,
925.5,,rt_thecrossant_black4,1309300,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,
null,,color_black4,1309403,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1312906,,,,,,,,black_plus_sign,,,null,object_01a.png,object_14b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1313378,,,,,,,,blue,,,null,object_01a.png,object_14b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1313880,,,,,,,,blue,,,null,object_01a.png,object_14b.png,,,,,,,,,,,,,,,,,,
726.5999999940395,,rt_thecrossant_black4,1315414,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,
null,,color_black4,1315515,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1319017,,,,,,,,black_plus_sign,,,null,object_12b.png,object_03b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1319660,,,,,,,,green,,,null,object_12b.png,object_03b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1320162,,,,,,,,green,,,null,object_12b.png,object_03b.png,,,,,,,,,,,,,,,,,,
1850.7999999821186,,rt_thecrossant_black4,1321524,,,,,,,,black_plus_sign,,,49,,,,0,,,,,,0.6666666666666666,,,,,,,,,,
null,,color_black4,1321626,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1325128,,,,,,,,black_plus_sign,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1326096,,,,,,,,blue,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1326597,,,,,,,,blue,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,
899.3000000119209,,rt_thecrossant_black4,1327634,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.75,,,,,,,,,,
null,,color_black4,1327736,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1331238,,,,,,,,black_plus_sign,,,null,object_09b.png,object_05a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1332071,,,,,,,,green,,,null,object_09b.png,object_05a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1332573,,,,,,,,green,,,null,object_09b.png,object_05a.png,,,,,,,,,,,,,,,,,,
1288.4000000059605,,rt_thecrossant_black4,1333745,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.8,,,,,,,,,,
null,,color_black4,1333847,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1337350,,,,,,,,black_plus_sign,,,null,object_14c.png,object_07c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1338187,,,,,,,,blue,,,null,object_14c.png,object_07c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1338690,,,,,,,,blue,,,null,object_14c.png,object_07c.png,,,,,,,,,,,,,,,,,,
1029,,rt_thecrossant_black4,1339857,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.8333333333333334,,,,,,,,,,
null,,color_black4,1339959,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1343461,,,,,,,,black_plus_sign,,,null,object_06c.png,object_02c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1344102,,,,,,,,green,,,null,object_06c.png,object_02c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1344604,,,,,,,,green,,,null,object_06c.png,object_02c.png,,,,,,,,,,,,,,,,,,
1143.0999999940395,,rt_thecrossant_black4,1345967,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.8571428571428571,,,,,,,,,,
null,,color_black4,1346070,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1349572,,,,,,,,black_plus_sign,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1350254,,,,,,,,blue,,,null,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,,
477.69999998807907,,rt_plussign_withcolor4,1350755,,,,,,,,blue,,,49,object_15c.png,object_05c.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1352077,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,0.875,,,,,,,,,,
null,,color_black4,1352178,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1355681,,,,,,,,black_plus_sign,,,null,object_14b.png,object_08c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1356283,,,,,,,,blue,,,null,object_14b.png,object_08c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1356784,,,,,,,,blue,,,null,object_14b.png,object_08c.png,,,,,,,,,,,,,,,,,,
919.2000000178814,,rt_thecrossant_black4,1358187,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.8888888888888888,,,,,,,,,,
null,,color_black4,1358289,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1361792,,,,,,,,black_plus_sign,,,null,object_15b.png,object_10a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1362595,,,,,,,,blue,,,null,object_15b.png,object_10a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1363097,,,,,,,,blue,,,null,object_15b.png,object_10a.png,,,,,,,,,,,,,,,,,,
710.0999999940395,,rt_thecrossant_black4,1364297,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9,,,,,,,,,,
null,,color_black4,1364399,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1367902,,,,,,,,black_plus_sign,,,null,object_15a.png,object_12b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1368307,,,,,,,,blue,,,null,object_15a.png,object_12b.png,,,,,,,,,,,,,,,,,,
489.5,,rt_plussign_withcolor4,1368808,,,,,,,,blue,,,49,object_15a.png,object_12b.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1370407,,,,,,,,black_plus_sign,,,null,,,,1,,,,,,0.9090909090909091,,,,,,,,,,
null,,color_black4,1370509,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1374012,,,,,,,,black_plus_sign,,,null,object_02b.png,object_10b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1374659,,,,,,,,blue,,,null,object_02b.png,object_10b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1375169,,,,,,,,blue,,,null,object_02b.png,object_10b.png,,,,,,,,,,,,,,,,,,
616.9000000059605,,rt_thecrossant_black4,1376527,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9166666666666666,,,,,,,,,,
null,,color_black4,1376629,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1380131,,,,,,,,black_plus_sign,,,null,object_10b.png,object_09c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1380558,,,,,,,,green,,,null,object_10b.png,object_09c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1381060,,,,,,,,green,,,null,object_10b.png,object_09c.png,,,,,,,,,,,,,,,,,,
960.6999999880791,,rt_thecrossant_black4,1382636,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9230769230769231,,,,,,,,,,
null,,color_black4,1382739,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1386241,,,,,,,,black_plus_sign,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1387252,,,,,,,,green,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1387754,,,,,,,,green,,,null,object_12a.png,object_12c.png,,,,,,,,,,,,,,,,,,
717.7999999821186,,rt_thecrossant_black4,1388748,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9285714285714286,,,,,,,,,,
null,,color_black4,1388849,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1392351,,,,,,,,black_plus_sign,,,null,object_04a.png,object_09a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1392861,,,,,,,,green,,,null,object_04a.png,object_09a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1393363,,,,,,,,green,,,null,object_04a.png,object_09a.png,,,,,,,,,,,,,,,,,,
1373.5,,rt_thecrossant_black4,1394857,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9333333333333333,,,,,,,,,,
null,,color_black4,1394958,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1398461,,,,,,,,black_plus_sign,,,null,object_08a.png,object_01c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1399307,,,,,,,,blue,,,null,object_08a.png,object_01c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1399809,,,,,,,,blue,,,null,object_08a.png,object_01c.png,,,,,,,,,,,,,,,,,,
681.7000000178814,,rt_thecrossant_black4,1400967,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9375,,,,,,,,,,
null,,color_black4,1401070,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1404572,,,,,,,,black_plus_sign,,,null,object_10a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1405308,,,,,,,,blue,,,null,object_10a.png,object_03a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1405809,,,,,,,,blue,,,null,object_10a.png,object_03a.png,,,,,,,,,,,,,,,,,,
1123.300000011921,,rt_thecrossant_black4,1407090,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9411764705882353,,,,,,,,,,
null,,color_black4,1407192,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1410695,,,,,,,,black_plus_sign,,,null,object_01c.png,object_01b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1411424,,,,,,,,green,,,null,object_01c.png,object_01b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1411926,,,,,,,,green,,,null,object_01c.png,object_01b.png,,,,,,,,,,,,,,,,,,
1015.3999999761581,,rt_thecrossant_black4,1413201,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9444444444444444,,,,,,,,,,
null,,color_black4,1413303,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1416806,,,,,,,,black_plus_sign,,,null,object_12c.png,object_07a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1417768,,,,,,,,green,,,null,object_12c.png,object_07a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1418270,,,,,,,,green,,,null,object_12c.png,object_07a.png,,,,,,,,,,,,,,,,,,
1065,,rt_thecrossant_black4,1419312,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9473684210526315,,,,,,,,,,
null,,color_black4,1419414,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1422917,,,,,,,,black_plus_sign,,,null,object_10c.png,object_13b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1423472,,,,,,,,green,,,null,object_10c.png,object_13b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1423974,,,,,,,,green,,,null,object_10c.png,object_13b.png,,,,,,,,,,,,,,,,,,
1226.4000000059605,,rt_thecrossant_black4,1425423,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.95,,,,,,,,,,
null,,color_black4,1425526,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1429028,,,,,,,,black_plus_sign,,,null,object_07c.png,object_11c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1430031,,,,,,,,blue,,,null,object_07c.png,object_11c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1430534,,,,,,,,blue,,,null,object_07c.png,object_11c.png,,,,,,,,,,,,,,,,,,
738.6999999880791,,rt_thecrossant_black4,1431535,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9523809523809523,,,,,,,,,,
null,,color_black4,1431638,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1435140,,,,,,,,black_plus_sign,,,null,object_14a.png,object_11b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1436022,,,,,,,,green,,,null,object_14a.png,object_11b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1436535,,,,,,,,green,,,null,object_14a.png,object_11b.png,,,,,,,,,,,,,,,,,,
1576.300000011921,,rt_thecrossant_black4,1437658,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9545454545454546,,,,,,,,,,
null,,color_black4,1437759,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1441262,,,,,,,,black_plus_sign,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1441992,,,,,,,,blue,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1442493,,,,,,,,blue,,,null,object_13c.png,object_03c.png,,,,,,,,,,,,,,,,,,
1473.7000000178814,,rt_thecrossant_black4,1443768,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9565217391304348,,,,,,,,,,
null,,color_black4,1443871,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1447374,,,,,,,,black_plus_sign,,,null,object_02c.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1447951,,,,,,,,blue,,,null,object_02c.png,object_05b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1448453,,,,,,,,blue,,,null,object_02c.png,object_05b.png,,,,,,,,,,,,,,,,,,
1081.5,,rt_thecrossant_black4,1449879,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9583333333333334,,,,,,,,,,
null,,color_black4,1449981,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1453484,,,,,,,,black_plus_sign,,,null,object_04b.png,object_14a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1454185,,,,,,,,green,,,null,object_04b.png,object_14a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1454688,,,,,,,,green,,,null,object_04b.png,object_14a.png,,,,,,,,,,,,,,,,,,
831.0999999940395,,rt_thecrossant_black4,1455992,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.96,,,,,,,,,,
null,,color_black4,1456093,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1459597,,,,,,,,black_plus_sign,,,null,object_06b.png,object_04a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1460032,,,,,,,,green,,,null,object_06b.png,object_04a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1460534,,,,,,,,green,,,null,object_06b.png,object_04a.png,,,,,,,,,,,,,,,,,,
1003.3000000119209,,rt_thecrossant_black4,1462105,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9615384615384616,,,,,,,,,,
null,,color_black4,1462208,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1465710,,,,,,,,black_plus_sign,,,null,object_05c.png,object_07b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1466220,,,,,,,,blue,,,null,object_05c.png,object_07b.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1466721,,,,,,,,blue,,,null,object_05c.png,object_07b.png,,,,,,,,,,,,,,,,,,
645.5,,rt_thecrossant_black4,1468216,,,,,,,,black_plus_sign,,,49,,,,1,,,,,,0.9629629629629629,,,,,,,,,,
null,,color_black4,1468319,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1471821,,,,,,,,black_plus_sign,,,null,object_05a.png,object_08b.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1472526,,,,,,,,green,,,null,object_05a.png,object_08b.png,,,,,,,,,,,,,,,,,,
421.30000001192093,,rt_plussign_withcolor4,1473028,,,,,,,,green,,,49,object_05a.png,object_08b.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black4,1474327,,,,,,,,black_plus_sign,,,50,,,,0,,,,,,0.9285714285714286,,,,,,,,,,
null,,color_black4,1474429,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1477931,,,,,,,,black_plus_sign,,,null,object_06a.png,object_02a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1478742,,,,,,,,green,,,null,object_06a.png,object_02a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1479243,,,,,,,,green,,,null,object_06a.png,object_02a.png,,,,,,,,,,,,,,,,,,
986.5,,rt_thecrossant_black4,1480436,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9310344827586207,,,,,,,,,,
null,,color_black4,1480538,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1484041,,,,,,,,black_plus_sign,,,null,object_13a.png,object_06a.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1484690,,,,,,,,green,,,null,object_13a.png,object_06a.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1485192,,,,,,,,green,,,null,object_13a.png,object_06a.png,,,,,,,,,,,,,,,,,,
1103.4000000059605,,rt_thecrossant_black4,1486546,,,,,,,,black_plus_sign,,,50,,,,1,,,,,,0.9333333333333333,,,,,,,,,,
null,,color_black4,1486647,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1486750,,,,,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
1781,,intro_0,1488532,,,,,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
3246.800000011921,,directmemory_phase4,1491780,,,,,,,,object_04c.png,,,49,,,,0,object_03c.png,object_13b.png,object_07c.png,object_13b.png,,0.5604395604395604,,0,,,,,,,,
3253.800000011921,,directmemory_phase4,1495036,,,,,,,,object_04a.png,,,50,,,,0,object_08a.png,object_13c.png,object_06b.png,object_06b.png,,0.5543478260869565,,0,,,,,,,,
2126.0999999940395,,directmemory_phase4,1497164,,,,,,,,object_02a.png,,,51,,,,1,object_07c.png,object_01c.png,object_06a.png,object_06a.png,,0.5591397849462365,,1,,,,,,,,
