rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,practice_cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments,detectfocus,breakfocus,completion_code
3270.699999988079,,directmemory_phase6,1221300,,,,object_10c.png,,,49,,,,1,object_02a.png,object_04a.png,object_13b.png,object_02a.png,,0.45348837209302323,1,,,,,,,,,,,
3189.4000000059605,,directmemory_phase6,1224494,,,,object_15a.png,,,49,,,,0,object_10a.png,object_04a.png,object_02c.png,object_02c.png,,0.4482758620689655,0,,,,,,,,,,,
3635.5999999940395,,directmemory_phase6,1228134,,,,object_13a.png,,,51,,,,0,object_02a.png,object_03a.png,object_12b.png,object_03a.png,,0.4431818181818182,0,,,,,,,,,,,
3509.399999976158,,directmemory_phase6,1231649,,,,object_03c.png,,,51,,,,1,object_07c.png,object_04c.png,object_11a.png,object_11a.png,,0.449438202247191,1,,,,,,,,,,,
3102.300000011921,,directmemory_phase6,1234755,,,,object_05c.png,,,50,,,,0,object_11c.png,object_03b.png,object_02c.png,object_11c.png,,0.4444444444444444,0,,,,,,,,,,,
null,,thebreak,1234860,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
4471.4000000059605,,intro_0,1239334,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1242852,,,,black_plus_sign,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1243944,,,,green,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1244446,,,,green,,,null,object_05c.png,object_11c.png,,,,,,,,,,,,,,,,,,,,
1463.0999999940395,,rt_thecrossant_black7,1245360,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1245463,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1248967,,,,black_plus_sign,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1249967,,,,blue,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1250470,,,,blue,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
1424.7000000178814,,rt_thecrossant_black7,1251476,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1251581,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1255085,,,,black_plus_sign,,,null,object_09a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1255555,,,,blue,,,null,object_09a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1256058,,,,blue,,,null,object_09a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
1564.7000000178814,,rt_thecrossant_black7,1257594,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1257697,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1261202,,,,black_plus_sign,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1262162,,,,blue,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1262669,,,,blue,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
733.9000000059605,,rt_thecrossant_black7,1263716,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1263819,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1267325,,,,black_plus_sign,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1268081,,,,green,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1268584,,,,green,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
1743.9000000059605,,rt_thecrossant_black7,1269834,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1269936,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1273439,,,,black_plus_sign,,,null,object_08b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1274197,,,,blue,,,null,object_08b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1274700,,,,blue,,,null,object_08b.png,object_11b.png,,,,,,,,,,,,,,,,,,,,
1188.3999999761581,,rt_thecrossant_black7,1275948,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1276054,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1279559,,,,black_plus_sign,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1280639,,,,blue,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1281141,,,,blue,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
1018,,rt_thecrossant_black7,1282067,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1282170,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1285675,,,,black_plus_sign,,,null,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1286654,,,,green,,,null,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1287156,,,,green,,,null,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
1524.5999999940395,,rt_thecrossant_black7,1288182,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1288285,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1291790,,,,black_plus_sign,,,null,object_08a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1292372,,,,green,,,null,object_08a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1292875,,,,green,,,null,object_08a.png,object_06a.png,,,,,,,,,,,,,,,,,,,,
1433.800000011921,,rt_thecrossant_black7,1294313,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1294416,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1297922,,,,black_plus_sign,,,null,object_04b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1298688,,,,green,,,null,object_04b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1299191,,,,green,,,null,object_04b.png,object_13b.png,,,,,,,,,,,,,,,,,,,,
1073.3999999761581,,rt_thecrossant_black7,1300450,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1300553,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1304073,,,,black_plus_sign,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1305068,,,,blue,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1305574,,,,blue,,,null,object_13a.png,object_03a.png,,,,,,,,,,,,,,,,,,,,
980.0999999940395,,rt_thecrossant_black7,1306587,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1306690,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1310194,,,,black_plus_sign,,,null,object_10a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1311070,,,,blue,,,null,object_10a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1311573,,,,blue,,,null,object_10a.png,object_04a.png,,,,,,,,,,,,,,,,,,,,
1521.0999999940395,,rt_thecrossant_black7,1312705,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1312808,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1316312,,,,black_plus_sign,,,null,object_12a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1316971,,,,green,,,null,object_12a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1317474,,,,green,,,null,object_12a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
1199,,rt_thecrossant_black7,1318823,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1318927,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1322431,,,,black_plus_sign,,,null,object_11a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1322888,,,,green,,,null,object_11a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1323391,,,,green,,,null,object_11a.png,object_03c.png,,,,,,,,,,,,,,,,,,,,
1070.4000000059605,,rt_thecrossant_black7,1324940,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1325045,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,1328549,,,,black_plus_sign,,,null,object_15a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,1329461,,,,green,,,null,object_15a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,1329963,,,,green,,,null,object_15a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
909.8000000119209,,rt_thecrossant_black7,1331059,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black7,1331163,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1331266,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
4608.799999982119,,intro_0,1335878,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
3406.5,,directmemory_phase7,1339287,,,,object_14b.png,,,50,,,,0,object_06a.png,object_13a.png,object_15b.png,object_06a.png,,0.43956043956043955,0,,,,,,,,,,,
2562.199999988079,,directmemory_phase7,1341854,,,,object_15c.png,,,51,,,,0,object_04a.png,object_04c.png,object_07a.png,object_04a.png,,0.43478260869565216,0,,,,,,,,,,,
2553.800000011921,,directmemory_phase7,1344413,,,,object_09b.png,,,50,,,,1,object_14b.png,object_15a.png,object_04b.png,object_15a.png,,0.44086021505376344,1,,,,,,,,,,,
2190.300000011921,,directmemory_phase7,1346606,,,,object_06c.png,,,51,,,,0,object_01a.png,object_08b.png,object_08c.png,object_08b.png,,0.43617021276595747,0,,,,,,,,,,,
3002.4000000059605,,directmemory_phase7,1349612,,,,object_09c.png,,,49,,,,0,object_08c.png,object_01b.png,object_07b.png,object_07b.png,,0.43157894736842106,0,,,,,,,,,,,
2197.2000000178814,,directmemory_phase7,1351813,,,,object_12c.png,,,51,,,,1,object_04b.png,object_10b.png,object_11c.png,object_11c.png,,0.4375,1,,,,,,,,,,,
2131.100000023842,,directmemory_phase7,1353948,,,,object_05b.png,,,49,,,,0,object_06b.png,object_09c.png,object_04b.png,object_04b.png,,0.4329896907216495,0,,,,,,,,,,,
1741.5,,directmemory_phase7,1355693,,,,object_07a.png,,,50,,,,0,object_15a.png,object_14b.png,object_03b.png,object_03b.png,,0.42857142857142855,0,,,,,,,,,,,
1821.0999999940395,,directmemory_phase7,1357519,,,,object_10b.png,,,51,,,,1,object_08c.png,object_01b.png,object_04c.png,object_04c.png,,0.43434343434343436,1,,,,,,,,,,,
2685.5,,directmemory_phase7,1360208,,,,object_15b.png,,,51,,,,0,object_13a.png,object_04b.png,object_09c.png,object_13a.png,,0.43,0,,,,,,,,,,,
2976.4000000059605,,directmemory_phase7,1363189,,,,object_01c.png,,,51,,,,0,object_14b.png,object_03c.png,object_06a.png,object_03c.png,,0.42574257425742573,0,,,,,,,,,,,
2599.4000000059605,,directmemory_phase7,1365793,,,,object_01a.png,,,51,,,,1,object_04c.png,object_06c.png,object_06b.png,object_06b.png,,0.43137254901960786,1,,,,,,,,,,,
3485.199999988079,,directmemory_phase7,1369282,,,,object_14a.png,,,50,,,,0,object_15a.png,object_05b.png,object_08c.png,object_08c.png,,0.42718446601941745,0,,,,,,,,,,,
2817.2000000178814,,directmemory_phase7,1372104,,,,object_01b.png,,,50,,,,1,object_09c.png,object_02b.png,object_15a.png,object_02b.png,,0.4326923076923077,1,,,,,,,,,,,
3187.4000000059605,,directmemory_phase7,1375296,,,,object_05a.png,,,51,,,,0,object_05b.png,object_02a.png,object_04a.png,object_02a.png,,0.42857142857142855,0,,,,,,,,,,,
null,,thebreak,1375402,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
2267.7000000178814,,intro_0,1377673,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1381176,,,,black_plus_sign,,,null,object_13b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1381844,,,,blue,,,null,object_13b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1382346,,,,blue,,,null,object_13b.png,object_04b.png,,,,,,,,,,,,,,,,,,,,
1164.5,,rt_thecrossant_black8,1383686,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1383790,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1387295,,,,black_plus_sign,,,null,object_03a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1388171,,,,blue,,,null,object_03a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1388674,,,,blue,,,null,object_03a.png,object_13a.png,,,,,,,,,,,,,,,,,,,,
1198.5,,rt_thecrossant_black8,1389803,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1389906,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1393411,,,,black_plus_sign,,,null,object_15a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1394398,,,,blue,,,null,object_15a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1394900,,,,blue,,,null,object_15a.png,object_02c.png,,,,,,,,,,,,,,,,,,,,
1477.7000000178814,,rt_thecrossant_black8,1395922,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1396025,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1399530,,,,black_plus_sign,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1399963,,,,blue,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1400465,,,,blue,,,null,object_03c.png,object_11a.png,,,,,,,,,,,,,,,,,,,,
1378.0999999940395,,rt_thecrossant_black8,1402042,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1402145,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1405650,,,,black_plus_sign,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1406377,,,,blue,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1406880,,,,blue,,,null,object_10c.png,object_02a.png,,,,,,,,,,,,,,,,,,,,
801.6000000238419,,rt_thecrossant_black8,1408159,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1408270,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1411774,,,,black_plus_sign,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1412662,,,,green,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1413165,,,,green,,,null,object_08c.png,object_14c.png,,,,,,,,,,,,,,,,,,,,
1314.5999999940395,,rt_thecrossant_black8,1414285,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1414388,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1417892,,,,black_plus_sign,,,null,object_09a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1418453,,,,blue,,,null,object_09a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1418957,,,,blue,,,null,object_09a.png,object_02b.png,,,,,,,,,,,,,,,,,,,,
1301.300000011921,,rt_thecrossant_black8,1420403,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1420507,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1424012,,,,black_plus_sign,,,null,object_11c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1424807,,,,blue,,,null,object_11c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1425310,,,,blue,,,null,object_11c.png,object_05c.png,,,,,,,,,,,,,,,,,,,,
897,,rt_thecrossant_black8,1426521,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1426623,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1430127,,,,black_plus_sign,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1430873,,,,blue,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1431377,,,,blue,,,null,object_12b.png,object_07b.png,,,,,,,,,,,,,,,,,,,,
1058.0999999940395,,rt_thecrossant_black8,1432637,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1432740,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1436245,,,,black_plus_sign,,,null,object_06a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1436911,,,,blue,,,null,object_06a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1437414,,,,blue,,,null,object_06a.png,object_08a.png,,,,,,,,,,,,,,,,,,,,
1017.8000000119209,,rt_thecrossant_black8,1438755,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1438859,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1442363,,,,black_plus_sign,,,null,object_11b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1443156,,,,blue,,,null,object_11b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1443659,,,,blue,,,null,object_11b.png,object_08b.png,,,,,,,,,,,,,,,,,,,,
1036.7000000178814,,rt_thecrossant_black8,1444873,,,,black_plus_sign,,,49,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1444976,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1448481,,,,black_plus_sign,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1449160,,,,green,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1449663,,,,green,,,null,object_13c.png,object_03b.png,,,,,,,,,,,,,,,,,,,,
1262.5999999940395,,rt_thecrossant_black8,1450992,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1451095,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1454600,,,,black_plus_sign,,,null,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1455261,,,,green,,,null,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1455765,,,,green,,,null,object_07c.png,object_04c.png,,,,,,,,,,,,,,,,,,,,
1153.5999999940395,,rt_thecrossant_black8,1457110,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1457213,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1460718,,,,black_plus_sign,,,null,object_12a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1461488,,,,green,,,null,object_12a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1461991,,,,green,,,null,object_12a.png,object_06b.png,,,,,,,,,,,,,,,,,,,,
1071.0999999940395,,rt_thecrossant_black8,1463226,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1463329,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,1466834,,,,black_plus_sign,,,null,object_04a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,1467579,,,,green,,,null,object_04a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,1468081,,,,green,,,null,object_04a.png,object_10a.png,,,,,,,,,,,,,,,,,,,,
1207.4000000059605,,rt_thecrossant_black8,1469343,,,,black_plus_sign,,,50,,,,1,,,,,,1,,,,,,,,,,,,
null,,color_black8,1469446,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,,,
null,,thebreak,1469551,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
4064.7999999821186,,intro_0,1473619,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
2553,,directmemory_phase8,1476175,,,,object_02a.png,,,51,,,,1,object_11a.png,object_06a.png,object_10c.png,object_10c.png,,0.4339622641509434,1,,,,,,,,,,,
2687.7999999821186,,directmemory_phase8,1478868,,,,object_06a.png,,,51,,,,1,object_03a.png,object_07b.png,object_08a.png,object_08a.png,,0.4392523364485981,1,,,,,,,,,,,
1674.5,,directmemory_phase8,1480547,,,,object_11b.png,,,49,,,,1,object_08b.png,object_07b.png,object_08a.png,object_08b.png,,0.4444444444444444,1,,,,,,,,,,,
2413.0999999940395,,directmemory_phase8,1482966,,,,object_02b.png,,,51,,,,1,object_11b.png,object_07b.png,object_09a.png,object_09a.png,,0.44954128440366975,1,,,,,,,,,,,
3446.800000011921,,directmemory_phase8,1486417,,,,object_14c.png,,,51,,,,1,object_13a.png,object_12a.png,object_08c.png,object_08c.png,,0.45454545454545453,1,,,,,,,,,,,
2607.600000023842,,directmemory_phase8,1489029,,,,object_02c.png,,,51,,,,1,object_04b.png,object_09a.png,object_15a.png,object_15a.png,,0.4594594594594595,1,,,,,,,,,,,
1742.3999999761581,,directmemory_phase8,1490776,,,,object_12b.png,,,50,,,,1,object_11b.png,object_07b.png,object_04b.png,object_07b.png,,0.4642857142857143,1,,,,,,,,,,,
3066,,directmemory_phase8,1493847,,,,object_11a.png,,,51,,,,0,object_13c.png,object_03c.png,object_04c.png,object_03c.png,,0.46017699115044247,0,,,,,,,,,,,
3129,,directmemory_phase8,1496982,,,,object_04c.png,,,51,,,,1,object_02c.png,object_08b.png,object_07c.png,object_07c.png,,0.4649122807017544,1,,,,,,,,,,,
2210.7999999821186,,directmemory_phase8,1499197,,,,object_04a.png,,,49,,,,1,object_10a.png,object_12a.png,object_03c.png,object_10a.png,,0.46956521739130436,1,,,,,,,,,,,
2988,,directmemory_phase8,1502190,,,,object_13b.png,,,50,,,,0,object_02b.png,object_11b.png,object_04b.png,object_04b.png,,0.46551724137931033,0,,,,,,,,,,,
3352,,directmemory_phase8,1505547,,,,object_11c.png,,,50,,,,1,object_07b.png,object_05c.png,object_02c.png,object_05c.png,,0.4700854700854701,1,,,,,,,,,,,
3130.4000000059605,,directmemory_phase8,1508682,,,,object_03b.png,,,51,,,,1,object_11a.png,object_02b.png,object_13c.png,object_13c.png,,0.4745762711864407,1,,,,,,,,,,,
2533.5,,directmemory_phase8,1511220,,,,object_03a.png,,,51,,,,1,object_02a.png,object_13c.png,object_13a.png,object_13a.png,,0.4789915966386555,1,,,,,,,,,,,
3042.7999999821186,,directmemory_phase8,1514268,,,,object_06b.png,,,50,,,,0,object_07c.png,object_13a.png,object_12a.png,object_12a.png,,0.475,0,,,,,,,,,,,
null,,thebreak,1514372,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,,,
7820.699999988079,,intro_0,1522195,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
25792.20000001788,,intro_1,1547989,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
8692.40000000596,,intro_2,1556683,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
,,intro_3,1594814,,,,instruct,,,,,,,,,,,,,,,,,,,,,,,,,
11854,,intro_4,1606670,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,,,
4712.199999988079,,inference_phase,1611385,,,,object_01c.png,,,49,object_13a.png,object_11a.png,,0,,,,object_11a.png,,0,,object_07c.png,,,,,,,,,,
4227.199999988079,,inference_phase,1615617,,,,object_14c.png,,,50,object_01b.png,object_02a.png,,0,,,,object_14a.png,,0,,object_14a.png,,,,,,,,,,
3288.0999999940395,,inference_phase,1618910,,,,object_09b.png,,,50,object_13a.png,object_02c.png,,1,,,,object_02c.png,,0.3333333333333333,,object_09a.png,,,,,,,,,,
4378.300000011921,,inference_phase,1623291,,,,object_11b.png,,,51,object_01b.png,object_06c.png,,0,,,,object_06c.png,,0.25,,object_06a.png,,,,,,,,,,
3879,,inference_phase,1627173,,,,object_01b.png,,,51,object_06b.png,object_09a.png,,0,,,,object_09a.png,,0.2,,object_12b.png,,,,,,,,,,
2735,,inference_phase,1629912,,,,object_14b.png,,,51,object_03c.png,object_08a.png,,0,,,,object_08a.png,,0.16666666666666666,,object_03a.png,,,,,,,,,,
4762.799999982119,,inference_phase,1634679,,,,object_12a.png,,,51,object_01a.png,object_14a.png,,0,,,,object_01a.png,,0.14285714285714285,,object_15a.png,,,,,,,,,,
3845.300000011921,,inference_phase,1638528,,,,object_05b.png,,,50,object_15a.png,object_13b.png,,1,,,,object_13b.png,,0.25,,object_13c.png,,,,,,,,,,
