rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,failed_practice,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
1302.800000011921,,rt_thecrossant_black6,2716799,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2716901,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2720405,,,,black_plus_sign,,,null,,object_11b.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2721048,,,,blue,,,null,,object_11b.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2721550,,,,blue,,,null,,object_11b.png,object_07c.png,,,,,,,,,,,,,,,,,
767.9000000059605,,rt_thecrossant_black6,2722913,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2723016,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2726519,,,,black_plus_sign,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2727061,,,,blue,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2727563,,,,blue,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
978.3000000119209,,rt_thecrossant_black6,2729026,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2729128,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2732631,,,,black_plus_sign,,,null,,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2733082,,,,blue,,,null,,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2733584,,,,blue,,,null,,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,
811.4000000059605,,rt_thecrossant_black6,2735138,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2735240,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2738743,,,,black_plus_sign,,,null,,object_09b.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2739624,,,,blue,,,null,,object_09b.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2740125,,,,blue,,,null,,object_09b.png,object_02c.png,,,,,,,,,,,,,,,,,
905.8000000119209,,rt_thecrossant_black6,2741249,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2741351,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2744853,,,,black_plus_sign,,,null,,object_11c.png,object_06c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2745620,,,,blue,,,null,,object_11c.png,object_06c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2746122,,,,blue,,,null,,object_11c.png,object_06c.png,,,,,,,,,,,,,,,,,
1333.4000000059605,,rt_thecrossant_black6,2747361,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2747464,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2750967,,,,black_plus_sign,,,null,,object_12c.png,object_03a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2751468,,,,blue,,,null,,object_12c.png,object_03a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2751970,,,,blue,,,null,,object_12c.png,object_03a.png,,,,,,,,,,,,,,,,,
1207.800000011921,,rt_thecrossant_black6,2753473,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2753576,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2757079,,,,black_plus_sign,,,null,,object_01c.png,object_08c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2757953,,,,green,,,null,,object_01c.png,object_08c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2758456,,,,green,,,null,,object_01c.png,object_08c.png,,,,,,,,,,,,,,,,,
964.4000000059605,,rt_thecrossant_black6,2759587,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2759689,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2763193,,,,black_plus_sign,,,null,,object_04a.png,object_12b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2763819,,,,green,,,null,,object_04a.png,object_12b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2764320,,,,green,,,null,,object_04a.png,object_12b.png,,,,,,,,,,,,,,,,,
1382.2000000178814,,rt_thecrossant_black6,2765697,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2765799,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2769303,,,,black_plus_sign,,,null,,object_14b.png,object_12a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2770049,,,,green,,,null,,object_14b.png,object_12a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2770552,,,,green,,,null,,object_14b.png,object_12a.png,,,,,,,,,,,,,,,,,
1133.7999999821186,,rt_thecrossant_black6,2771810,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2771913,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2775417,,,,black_plus_sign,,,null,,object_06a.png,object_07b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2775893,,,,blue,,,null,,object_06a.png,object_07b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2776394,,,,blue,,,null,,object_06a.png,object_07b.png,,,,,,,,,,,,,,,,,
1325.9000000059605,,rt_thecrossant_black6,2777923,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2778034,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2781537,,,,black_plus_sign,,,null,,object_04c.png,object_09c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2782451,,,,green,,,null,,object_04c.png,object_09c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2782953,,,,green,,,null,,object_04c.png,object_09c.png,,,,,,,,,,,,,,,,,
1025.199999988079,,rt_thecrossant_black6,2784044,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2784148,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2787651,,,,black_plus_sign,,,null,,object_01b.png,object_01a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2788649,,,,green,,,null,,object_01b.png,object_01a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2789151,,,,green,,,null,,object_01b.png,object_01a.png,,,,,,,,,,,,,,,,,
1659.5999999940395,,rt_thecrossant_black6,2790159,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2790261,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2793764,,,,black_plus_sign,,,null,,object_13a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2794871,,,,blue,,,null,,object_13a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2795373,,,,blue,,,null,,object_13a.png,object_10b.png,,,,,,,,,,,,,,,,,
1417.5,,rt_thecrossant_black6,2796280,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2796382,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)6,2799886,,,,black_plus_sign,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)6,2800397,,,,green,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor6,2800899,,,,green,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
1982.4000000059605,,rt_thecrossant_black6,2802393,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black6,2802495,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,thebreak,2802599,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
23673,,intro_0,2826273,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
4920.300000011921,,directmemory_phase6,2831196,,,,object_06a.png,,,49,,,,1,,object_07b.png,object_08c.png,object_14a.png,object_07b.png,,0.7368421052631579,1,,,,,,,,
5326.4000000059605,,directmemory_phase6,2836525,,,,object_14a.png,,,49,,,,1,,object_02a.png,object_02c.png,object_02b.png,object_02a.png,,0.7402597402597403,1,,,,,,,,
4164.5,,directmemory_phase6,2840693,,,,object_05c.png,,,51,,,,1,,object_04a.png,object_04c.png,object_13c.png,object_13c.png,,0.7435897435897436,1,,,,,,,,
6783,,directmemory_phase6,2847478,,,,object_14b.png,,,51,,,,1,,object_09c.png,object_04c.png,object_12a.png,object_12a.png,,0.7468354430379747,1,,,,,,,,
2707.699999988079,,directmemory_phase6,2850188,,,,object_04c.png,,,49,,,,1,,object_09c.png,object_01b.png,object_14b.png,object_09c.png,,0.75,1,,,,,,,,
3223.600000023842,,directmemory_phase6,2853415,,,,object_12c.png,,,49,,,,1,,object_03a.png,object_09c.png,object_07b.png,object_03a.png,,0.7530864197530864,1,,,,,,,,
5164.699999988079,,directmemory_phase6,2858581,,,,object_08a.png,,,50,,,,1,,object_14b.png,object_11a.png,object_01c.png,object_11a.png,,0.7560975609756098,1,,,,,,,,
6016.5999999940395,,directmemory_phase6,2864601,,,,object_13a.png,,,51,,,,1,,object_04a.png,object_04c.png,object_10b.png,object_10b.png,,0.7590361445783133,1,,,,,,,,
null,,directmemory_phase6,2879604,,,,object_09b.png,,,null,,,,0,,object_02c.png,object_12c.png,object_04a.png,object_02c.png,,0.75,0,,,,,,,,
null,,warning_page,2884620,,,,warning,,,null,,,,,,,,,,,,,,,,,,,,
2864.4000000059605,,directmemory_phase6,2887504,,,,object_08c.png,,,50,,,,1,,object_13a.png,object_01c.png,object_07c.png,object_01c.png,,0.7529411764705882,1,,,,,,,,
5805.5,,directmemory_phase6,2893315,,,,object_11b.png,,,50,,,,1,,object_04c.png,object_07c.png,object_10b.png,object_07c.png,,0.7558139534883721,1,,,,,,,,
4609,,directmemory_phase6,2897927,,,,object_07a.png,,,49,,,,1,,object_02b.png,object_10b.png,object_02c.png,object_02b.png,,0.7586206896551724,1,,,,,,,,
3266.800000011921,,directmemory_phase6,2901196,,,,object_01b.png,,,49,,,,1,,object_01a.png,object_07a.png,object_09c.png,object_01a.png,,0.7613636363636364,1,,,,,,,,
4120,,directmemory_phase6,2905319,,,,object_04a.png,,,50,,,,1,,object_11a.png,object_12b.png,object_02c.png,object_12b.png,,0.7640449438202247,1,,,,,,,,
2113.5,,directmemory_phase6,2907434,,,,object_11c.png,,,50,,,,1,,object_07a.png,object_06c.png,object_04a.png,object_06c.png,,0.7666666666666667,1,,,,,,,,
null,,thebreak,2907537,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
10205.299999982119,,intro_0,2917745,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2921247,,,,black_plus_sign,,,null,,object_04a.png,object_12b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2922329,,,,green,,,null,,object_04a.png,object_12b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2922831,,,,green,,,null,,object_04a.png,object_12b.png,,,,,,,,,,,,,,,,,
2043.9000000059605,,rt_thecrossant_black7,2923754,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2923858,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2927361,,,,black_plus_sign,,,null,,object_07b.png,object_06a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2927858,,,,blue,,,null,,object_07b.png,object_06a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2928360,,,,blue,,,null,,object_07b.png,object_06a.png,,,,,,,,,,,,,,,,,
1381.699999988079,,rt_thecrossant_black7,2929868,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2929970,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2933473,,,,black_plus_sign,,,null,,object_12a.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2934203,,,,green,,,null,,object_12a.png,object_14b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2934706,,,,green,,,null,,object_12a.png,object_14b.png,,,,,,,,,,,,,,,,,
696.0999999940395,,rt_thecrossant_black7,2935982,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2936085,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2939591,,,,black_plus_sign,,,null,,object_07c.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2940187,,,,green,,,null,,object_07c.png,object_11b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2940689,,,,green,,,null,,object_07c.png,object_11b.png,,,,,,,,,,,,,,,,,
973.4000000059605,,rt_thecrossant_black7,2942100,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2942203,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2945713,,,,black_plus_sign,,,null,,object_12c.png,object_03a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2946698,,,,blue,,,null,,object_12c.png,object_03a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2947201,,,,blue,,,null,,object_12c.png,object_03a.png,,,,,,,,,,,,,,,,,
941.7999999821186,,rt_thecrossant_black7,2948227,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2948330,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2951833,,,,black_plus_sign,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2952243,,,,green,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2952746,,,,green,,,null,,object_07a.png,object_02b.png,,,,,,,,,,,,,,,,,
1354.699999988079,,rt_thecrossant_black7,2954341,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2954444,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2957955,,,,black_plus_sign,,,null,,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2958712,,,,blue,,,null,,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2959219,,,,blue,,,null,,object_08a.png,object_11a.png,,,,,,,,,,,,,,,,,
528.4000000059605,,rt_thecrossant_black7,2960468,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2960571,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2964075,,,,black_plus_sign,,,null,,object_09b.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2964487,,,,blue,,,null,,object_09b.png,object_02c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2964989,,,,blue,,,null,,object_09b.png,object_02c.png,,,,,,,,,,,,,,,,,
1038.9000000059605,,rt_thecrossant_black7,2966583,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2966693,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2970195,,,,black_plus_sign,,,null,,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2971099,,,,blue,,,null,,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2971602,,,,blue,,,null,,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,
550.7999999821186,,rt_thecrossant_black7,2972702,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2972805,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2976309,,,,black_plus_sign,,,null,,object_13a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2976796,,,,green,,,null,,object_13a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2977298,,,,green,,,null,,object_13a.png,object_10b.png,,,,,,,,,,,,,,,,,
1564.699999988079,,rt_thecrossant_black7,2978817,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2978921,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2982424,,,,black_plus_sign,,,null,,object_06c.png,object_11c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2982908,,,,green,,,null,,object_06c.png,object_11c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2983410,,,,green,,,null,,object_06c.png,object_11c.png,,,,,,,,,,,,,,,,,
831.7000000178814,,rt_thecrossant_black7,2984930,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2985033,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2988537,,,,black_plus_sign,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2989206,,,,blue,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2989709,,,,blue,,,null,,object_14a.png,object_02a.png,,,,,,,,,,,,,,,,,
697.2000000178814,,rt_thecrossant_black7,2991045,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2991147,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,2994652,,,,black_plus_sign,,,null,,object_13c.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,2995722,,,,green,,,null,,object_13c.png,object_05c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,2996224,,,,green,,,null,,object_13c.png,object_05c.png,,,,,,,,,,,,,,,,,
1046.199999988079,,rt_thecrossant_black7,2997160,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,2997262,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,3000765,,,,black_plus_sign,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,3001796,,,,green,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,3002299,,,,green,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
1388.5999999940395,,rt_thecrossant_black7,3003274,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,3003380,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)7,3006884,,,,black_plus_sign,,,null,,object_01a.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)7,3007946,,,,blue,,,null,,object_01a.png,object_01b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor7,3008449,,,,blue,,,null,,object_01a.png,object_01b.png,,,,,,,,,,,,,,,,,
1184.0999999940395,,rt_thecrossant_black7,3009418,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black7,3009521,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,thebreak,3009624,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
7107.5999999940395,,intro_0,3016733,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
8640,,directmemory_phase7,3025375,,,,object_09b.png,,,49,,,,0,,object_02a.png,object_01b.png,object_02c.png,object_02c.png,,0.7582417582417582,0,,,,,,,,
3346.4000000059605,,directmemory_phase7,3028724,,,,object_11c.png,,,51,,,,1,,object_10b.png,object_05c.png,object_06c.png,object_06c.png,,0.7608695652173914,1,,,,,,,,
4020.800000011921,,directmemory_phase7,3032749,,,,object_13c.png,,,51,,,,1,,object_12b.png,object_06a.png,object_05c.png,object_05c.png,,0.7634408602150538,1,,,,,,,,
4500.5999999940395,,directmemory_phase7,3037252,,,,object_12b.png,,,51,,,,1,,object_03a.png,object_07b.png,object_04a.png,object_04a.png,,0.7659574468085106,1,,,,,,,,
2375.699999988079,,directmemory_phase7,3039631,,,,object_07b.png,,,49,,,,1,,object_06a.png,object_07c.png,object_08c.png,object_06a.png,,0.7684210526315789,1,,,,,,,,
3013.699999988079,,directmemory_phase7,3042647,,,,object_07c.png,,,49,,,,1,,object_11b.png,object_07a.png,object_04a.png,object_11b.png,,0.7708333333333334,1,,,,,,,,
7813.0999999940395,,directmemory_phase7,3050464,,,,object_08a.png,,,49,,,,1,,object_11a.png,object_07c.png,object_02c.png,object_11a.png,,0.7731958762886598,1,,,,,,,,
3935.699999988079,,directmemory_phase7,3054402,,,,object_01b.png,,,51,,,,1,,object_08a.png,object_13c.png,object_01a.png,object_01a.png,,0.7755102040816326,1,,,,,,,,
2486,,directmemory_phase7,3056891,,,,object_14b.png,,,51,,,,1,,object_06a.png,object_12c.png,object_12a.png,object_12a.png,,0.7777777777777778,1,,,,,,,,
2083.199999988079,,directmemory_phase7,3058977,,,,object_07a.png,,,51,,,,1,,object_11a.png,object_02c.png,object_02b.png,object_02b.png,,0.78,1,,,,,,,,
2826.300000011921,,directmemory_phase7,3061806,,,,object_10b.png,,,49,,,,1,,object_13a.png,object_08c.png,object_06a.png,object_13a.png,,0.7821782178217822,1,,,,,,,,
5223.399999976158,,directmemory_phase7,3067033,,,,object_12c.png,,,50,,,,1,,object_14b.png,object_03a.png,object_01c.png,object_03a.png,,0.7843137254901961,1,,,,,,,,
2089.0999999940395,,directmemory_phase7,3069125,,,,object_04c.png,,,51,,,,1,,object_14a.png,object_07b.png,object_09c.png,object_09c.png,,0.7864077669902912,1,,,,,,,,
3735.4000000059605,,directmemory_phase7,3072863,,,,object_08c.png,,,51,,,,1,,object_14a.png,object_07a.png,object_01c.png,object_01c.png,,0.7884615384615384,1,,,,,,,,
11594.799999982119,,directmemory_phase7,3084461,,,,object_02a.png,,,50,,,,1,,object_04c.png,object_14a.png,object_01c.png,object_14a.png,,0.7904761904761904,1,,,,,,,,
null,,thebreak,3084564,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,,
24281.40000000596,,intro_0,3108847,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3112349,,,,black_plus_sign,,,null,,object_11c.png,object_06c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3112853,,,,blue,,,null,,object_11c.png,object_06c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3113355,,,,blue,,,null,,object_11c.png,object_06c.png,,,,,,,,,,,,,,,,,
1088.300000011921,,rt_thecrossant_black8,3114858,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3114963,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3118468,,,,black_plus_sign,,,null,,object_01b.png,object_01a.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3119077,,,,blue,,,null,,object_01b.png,object_01a.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3119581,,,,blue,,,null,,object_01b.png,object_01a.png,,,,,,,,,,,,,,,,,
1707.9000000059605,,rt_thecrossant_black8,3120976,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3121078,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3124582,,,,black_plus_sign,,,null,,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3125605,,,,blue,,,null,,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3126125,,,,blue,,,null,,object_09c.png,object_04c.png,,,,,,,,,,,,,,,,,
973.1000000238419,,rt_thecrossant_black8,3127114,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3127217,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3130721,,,,black_plus_sign,,,null,,object_11b.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3131632,,,,green,,,null,,object_11b.png,object_07c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3132134,,,,green,,,null,,object_11b.png,object_07c.png,,,,,,,,,,,,,,,,,
1352.800000011921,,rt_thecrossant_black8,3133234,,,,black_plus_sign,,,50,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3133345,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3136849,,,,black_plus_sign,,,null,,object_13a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3137636,,,,blue,,,null,,object_13a.png,object_10b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3138139,,,,blue,,,null,,object_13a.png,object_10b.png,,,,,,,,,,,,,,,,,
1702.800000011921,,rt_thecrossant_black8,3139358,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3139461,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3142964,,,,black_plus_sign,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3143462,,,,blue,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3143965,,,,blue,,,null,,object_08c.png,object_01c.png,,,,,,,,,,,,,,,,,
949.5999999940395,,rt_thecrossant_black8,3145474,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
null,,color_black8,3145576,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)8,3149080,,,,black_plus_sign,,,null,,object_02c.png,object_09b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)8,3149610,,,,blue,,,null,,object_02c.png,object_09b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor8,3150113,,,,blue,,,null,,object_02c.png,object_09b.png,,,,,,,,,,,,,,,,,
682,,rt_thecrossant_black8,3151588,,,,black_plus_sign,,,49,,,,1,,,,,,,1,,,,,,,,,
